"","Target","ResponseId","PROLIFIC_PID","ranking_1","ranking_2","ranking_3","ranking_4","ranking_5","ranking_6","ranking_7","ranking_8","ranking_9","ranking_10","Condition","gender","age","ethnicity","education","name","Advice","url.0.URL","url.1.URL","url.2.URL","url.3.URL","url.4.URL","url.5.URL","url.6.URL","url.7.URL","url.8.URL","url.9.URL","finalRank"
"289","F_3HudzLjXZAzWqJw","R_1FJas8EH0ZZvgws","5d49c4ad08bee60018f4ec21","7","8","10","6","9","5","4","2","3","1","Likable","Female",36,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","1_advice",6,"F_3HudzLjXZAzWqJw","F_3ESy6vi6DegIdJX","F_3FLJxK0EXQwispy","F_3JlAQMDyJYDbkEt","F_3D2qhuNcusWIpF0","F_3CNjf3SLA9bSheU","F_2y0ZAHSnXimOSw1","F_3G0xHm2ntQIYLtA","F_3FLPTD3bNguBklU","F_2zAMGyWpLKzIKIZ",5
"290","F_3HudzLjXZAzWqJw","R_2CHCT3bR5WXZiAp","628249f0c32418e0ba1572fe","3","10","2","1","8","7","9","5","6","4","Accurate","Female",42,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","6_advice",7,"F_3FLJxK0EXQwispy","F_3ESy6vi6DegIdJX","F_3G0xHm2ntQIYLtA","F_2zAMGyWpLKzIKIZ","F_3D2qhuNcusWIpF0","F_3HudzLjXZAzWqJw","F_3CNjf3SLA9bSheU","F_3JlAQMDyJYDbkEt","F_2y0ZAHSnXimOSw1","F_3FLPTD3bNguBklU",5
"291","F_3HudzLjXZAzWqJw","R_2CP9BpE4lBOdGlp","5fc6bf2fa7c6583abedfaf73","4","3","1","2","5","10","6","9","7","8","Accurate","Female",33,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","9_advice",7,"F_3JlAQMDyJYDbkEt","F_2y0ZAHSnXimOSw1","F_2zAMGyWpLKzIKIZ","F_3G0xHm2ntQIYLtA","F_3D2qhuNcusWIpF0","F_3ESy6vi6DegIdJX","F_3FLPTD3bNguBklU","F_3FLJxK0EXQwispy","F_3HudzLjXZAzWqJw","F_3CNjf3SLA9bSheU",5
"292","F_3HudzLjXZAzWqJw","R_07itxqGQogmYZgJ","6392555a9838cc65a9c829ef","4","10","2","3","6","7","5","9","1","8","Accurate","Female",53,"White or Caucasian,Black or African American","Some college, but no degree","6_advice",2,"F_3FLPTD3bNguBklU","F_3ESy6vi6DegIdJX","F_2zAMGyWpLKzIKIZ","F_2y0ZAHSnXimOSw1","F_3FLJxK0EXQwispy","F_3HudzLjXZAzWqJw","F_3D2qhuNcusWIpF0","F_3CNjf3SLA9bSheU","F_3JlAQMDyJYDbkEt","F_3G0xHm2ntQIYLtA",5
"293","F_3HudzLjXZAzWqJw","R_UzEPuewrqNSOWVr","5ea3442e0db9862b6f42935d","1","3","4","2","10","8","7","9","5","6","Accurate","Female",66,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","7_advice",3,"F_2y0ZAHSnXimOSw1","F_3D2qhuNcusWIpF0","F_3JlAQMDyJYDbkEt","F_2zAMGyWpLKzIKIZ","F_3ESy6vi6DegIdJX","F_3CNjf3SLA9bSheU","F_3HudzLjXZAzWqJw","F_3G0xHm2ntQIYLtA","F_3FLJxK0EXQwispy","F_3FLPTD3bNguBklU",5
"294","F_3iL4KwJpeNyIPJ6","R_3DhyHgbb9TUfgcM","5d6349209b22da000117b1bd","3","4","10","5","6","2","9","7","1","8","Accurate","Male",40,"White or Caucasian","Bachelor’s degree","8_advice",1,"F_3lxitubjKJvf8Yz","F_3Rmdi1Wk3hFqlXN","F_3q8ndAoNJ0R4Wbo","F_3nd3SeNdJ4L8Bt8","F_3fSOlW9p8N8ewto","F_3kiaDZn4cpU5p72","F_3luxiABX8flWKck","F_3iL4KwJpeNyIPJ6","F_3n9mtYUejGwTCKm","F_3rNwdLykFI43rWW",3
"295","F_3iR6nmcIs3N6lbZ","R_3sytVVo0yuKDLeH","5fdd6ae284b3a9449c87a064","4","8","1","7","10","3","9","2","5","6","Accurate","Female",33,"Asian","Bachelor’s degree","4_advice",1,"F_3P7QMxuPXNg4nVd","F_3fjBNr5YrkSrSP3","F_3fpoQCqhnavxk0V","F_3iR6nmcIs3N6lbZ","F_3ey3IwDsQAfRZnr","F_3MDrkCWqrn20QrE","F_3RxRlY3iivY4cYe","F_3PBrMZWg2ledS6E","F_3OdjcZTwp85swwu","F_3KNKMtFOl6K5kTQ",7
"296","F_3iR6nmcIs3N6lbZ","R_yWRUfl6ISVrEPRf","60a1b8df69c606f894a49a33","8","7","9","2","3","10","4","6","5","1","Accurate","Female",46,"White or Caucasian","High school diploma or GED","2_advice",7,"F_3fjBNr5YrkSrSP3","F_3iR6nmcIs3N6lbZ","F_3RxRlY3iivY4cYe","F_3OdjcZTwp85swwu","F_3P7QMxuPXNg4nVd","F_3ey3IwDsQAfRZnr","F_3PBrMZWg2ledS6E","F_3KNKMtFOl6K5kTQ","F_3MDrkCWqrn20QrE","F_3fpoQCqhnavxk0V",7
"297","F_3J2WiCj4IjCRx9J","R_WjRmS8QWazpI4pj","59613e627ab4ce00017b8631","9","8","7","3","10","2","1","6","4","5","Accurate","Male",25,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","3_advice",6,"F_3QK7h1gq6NJYf86","F_3EiETVaiV7uiVLw","F_3J2WiCj4IjCRx9J","F_3ESxU6eaq94BEod","F_3GdFAV4fIewANfW","F_3GpQNZQJOly5LsW","F_3PuXIED1rTFJX9h","F_3Rg2AjlBD9J7Epr","F_3Gdr9o0jIvHrGWs","F_3R8Dr7UXmFs86vA",7
"298","F_3J2WiCj4IjCRx9J","R_2R3uffkv2BhDd8C","5cd8a78e0f0de600018e782f","7","1","2","9","5","8","4","6","3","10","Likable","Male",32,"White or Caucasian","Some college, but no degree","1_advice",5,"F_3J2WiCj4IjCRx9J","F_3PuXIED1rTFJX9h","F_3ESxU6eaq94BEod","F_3Gdr9o0jIvHrGWs","F_3R8Dr7UXmFs86vA","F_3EiETVaiV7uiVLw","F_3QK7h1gq6NJYf86","F_3Rg2AjlBD9J7Epr","F_3GpQNZQJOly5LsW","F_3GdFAV4fIewANfW",7
"299","F_3J2WiCj4IjCRx9J","R_2TnkLHoGdeLlgLM","5e8519a0da382910980598ad","7","3","6","2","8","5","1","9","10","4","Likable","Male",46,"White or Caucasian","Associates or technical degree","1_advice",7,"F_3J2WiCj4IjCRx9J","F_3EiETVaiV7uiVLw","F_3Gdr9o0jIvHrGWs","F_3ESxU6eaq94BEod","F_3R8Dr7UXmFs86vA","F_3QK7h1gq6NJYf86","F_3GpQNZQJOly5LsW","F_3Rg2AjlBD9J7Epr","F_3GdFAV4fIewANfW","F_3PuXIED1rTFJX9h",7
"300","F_3JlAQMDyJYDbkEt","R_3qmTLNWwiKbvtHQ","642eb72016d0cb14c764dfc6","2","6","5","1","10","9","8","7","4","3","Likable","Female",58,"Black or African American","Some college, but no degree","8_advice",7,"F_3D2qhuNcusWIpF0","F_3CNjf3SLA9bSheU","F_3ESy6vi6DegIdJX","F_3FLJxK0EXQwispy","F_3G0xHm2ntQIYLtA","F_3HudzLjXZAzWqJw","F_2y0ZAHSnXimOSw1","F_3JlAQMDyJYDbkEt","F_2zAMGyWpLKzIKIZ","F_3FLPTD3bNguBklU",5
"301","F_3JlAQMDyJYDbkEt","R_1dGPjpr9zu3GitK","5ef7ae31033dea4dde0b24de","4","5","6","1","7","10","2","9","8","3","Accurate","Female",92,"White or Caucasian","Bachelor’s degree","5_advice",7,"F_3D2qhuNcusWIpF0","F_3FLPTD3bNguBklU","F_3CNjf3SLA9bSheU","F_2zAMGyWpLKzIKIZ","F_3JlAQMDyJYDbkEt","F_3ESy6vi6DegIdJX","F_3HudzLjXZAzWqJw","F_3G0xHm2ntQIYLtA","F_2y0ZAHSnXimOSw1","F_3FLJxK0EXQwispy",5
"302","F_3JlAQMDyJYDbkEt","R_24BePUWu9qHQK18","5f3ac1732efa0a74f975b1a8","2","4","9","3","8","7","5","10","6","1","Likable","Female",28,"White or Caucasian","Associates or technical degree","6_advice",5,"F_3HudzLjXZAzWqJw","F_3G0xHm2ntQIYLtA","F_3D2qhuNcusWIpF0","F_2y0ZAHSnXimOSw1","F_3CNjf3SLA9bSheU","F_3JlAQMDyJYDbkEt","F_3ESy6vi6DegIdJX","F_3FLJxK0EXQwispy","F_2zAMGyWpLKzIKIZ","F_3FLPTD3bNguBklU",5
"303","F_3kNgtYslBd4bD8U","R_vdWrY6B2bNGFOMx","614f23fabc0fcaa3cdfb9e05","4","1","10","3","8","7","2","5","9","6","Accurate","Female",47,"White or Caucasian","Associates or technical degree","6_advice",6,"F_3qwohznQZAj3hNZ","F_3koEac1UPBj367k","F_3lWvSdQYyrXM0Rq","F_3scAHdnVWjYAWT7","F_3psWDYGyjG2QLgE","F_3kNgtYslBd4bD8U","F_3qJsykkAPnjfcV4","F_5q1WcRlH1P2gLIt","F_3ksP8jpBDlWChAi","F_3mledP9WHL1nk2Y",6
"304","F_3kNgtYslBd4bD8U","R_3n8CBvpPY6GsgyP","62e31131dd8b248409c9fcb3","6","9","5","10","1","7","2","8","3","4","Likable","Female",27,"White or Caucasian,Asian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","6_advice",7,"F_3psWDYGyjG2QLgE","F_5q1WcRlH1P2gLIt","F_3ksP8jpBDlWChAi","F_3lWvSdQYyrXM0Rq","F_3mledP9WHL1nk2Y","F_3kNgtYslBd4bD8U","F_3qJsykkAPnjfcV4","F_3qwohznQZAj3hNZ","F_3scAHdnVWjYAWT7","F_3koEac1UPBj367k",6
"305","F_3kNgtYslBd4bD8U","R_3Gxpt303txzREKG","6316212c1109a3b1bac89fe6","8","5","7","6","1","2","3","4","10","9","Likable","Female",29,"Black or African American","Some college, but no degree","3_advice",7,"F_3qwohznQZAj3hNZ","F_3psWDYGyjG2QLgE","F_3kNgtYslBd4bD8U","F_3ksP8jpBDlWChAi","F_3qJsykkAPnjfcV4","F_3koEac1UPBj367k","F_3scAHdnVWjYAWT7","F_3mledP9WHL1nk2Y","F_3lWvSdQYyrXM0Rq","F_5q1WcRlH1P2gLIt",6
"306","F_3KNKMtFOl6K5kTQ","R_2WvyLBObfSOqQBl","603470186bba1c26a354c27e","9","7","10","1","2","4","8","6","3","5","Accurate","Female",28,"White or Caucasian","Some high school or less","2_advice",4,"F_3fjBNr5YrkSrSP3","F_3KNKMtFOl6K5kTQ","F_3ey3IwDsQAfRZnr","F_3MDrkCWqrn20QrE","F_3OdjcZTwp85swwu","F_3PBrMZWg2ledS6E","F_3fpoQCqhnavxk0V","F_3iR6nmcIs3N6lbZ","F_3RxRlY3iivY4cYe","F_3P7QMxuPXNg4nVd",8
"307","F_3koEac1UPBj367k","R_1mErTTDS22EeBIU","63f7837e2f09cd534ebfd193","2","10","3","6","4","8","5","1","7","9","Likable","Female",55,"White or Caucasian","Some college, but no degree","9_advice",7,"F_3ksP8jpBDlWChAi","F_3lWvSdQYyrXM0Rq","F_3qwohznQZAj3hNZ","F_5q1WcRlH1P2gLIt","F_3scAHdnVWjYAWT7","F_3qJsykkAPnjfcV4","F_3kNgtYslBd4bD8U","F_3mledP9WHL1nk2Y","F_3koEac1UPBj367k","F_3psWDYGyjG2QLgE",5
"308","F_3ksP8jpBDlWChAi","R_28SwJV659vTxim1","606b6705399a272af8238dad","3","1","2","8","7","6","4","9","5","10","Accurate","Female",53,"White or Caucasian","High school diploma or GED","5_advice",5,"F_5q1WcRlH1P2gLIt","F_3qJsykkAPnjfcV4","F_3scAHdnVWjYAWT7","F_3qwohznQZAj3hNZ","F_3ksP8jpBDlWChAi","F_3mledP9WHL1nk2Y","F_3koEac1UPBj367k","F_3kNgtYslBd4bD8U","F_3psWDYGyjG2QLgE","F_3lWvSdQYyrXM0Rq",6
"309","F_3ksP8jpBDlWChAi","R_3GrJDadCgimn9DN","640214cfbe7b84e1130b52e5","3","8","4","10","6","1","9","2","5","7","Likable","Female",24,"White or Caucasian","Bachelor’s degree","10_advice",5,"F_3koEac1UPBj367k","F_3qwohznQZAj3hNZ","F_3scAHdnVWjYAWT7","F_3lWvSdQYyrXM0Rq","F_3psWDYGyjG2QLgE","F_3mledP9WHL1nk2Y","F_3kNgtYslBd4bD8U","F_3qJsykkAPnjfcV4","F_5q1WcRlH1P2gLIt","F_3ksP8jpBDlWChAi",6
"310","F_3ksP8jpBDlWChAi","R_1HeMeBDzwvFBsQU","62cec3cb41e7c7bf53ff6191","1","7","4","3","2","9","6","10","5","8","Likable","Female",58,"White or Caucasian","Associates or technical degree","2_advice",7,"F_3scAHdnVWjYAWT7","F_3ksP8jpBDlWChAi","F_3kNgtYslBd4bD8U","F_3qJsykkAPnjfcV4","F_3koEac1UPBj367k","F_3lWvSdQYyrXM0Rq","F_3mledP9WHL1nk2Y","F_3qwohznQZAj3hNZ","F_5q1WcRlH1P2gLIt","F_3psWDYGyjG2QLgE",6
"311","F_3luxiABX8flWKck","R_2VwrhKN7lWAkteC","5dea76e109c1071948aed0ff","5","9","8","1","3","2","10","7","6","4","Likable","Male",52,"White or Caucasian","Some college, but no degree","8_advice",1,"F_3n9mtYUejGwTCKm","F_3q8ndAoNJ0R4Wbo","F_3nd3SeNdJ4L8Bt8","F_3fSOlW9p8N8ewto","F_3kiaDZn4cpU5p72","F_3iL4KwJpeNyIPJ6","F_3rNwdLykFI43rWW","F_3luxiABX8flWKck","F_3Rmdi1Wk3hFqlXN","F_3lxitubjKJvf8Yz",7
"312","F_3luxiABX8flWKck","R_3dRPMGJljETdMJf","5eced9328405902eef967571","7","4","6","8","9","1","5","3","10","2","Likable","Male",36,"White or Caucasian","High school diploma or GED","1_advice",7,"F_3luxiABX8flWKck","F_3fSOlW9p8N8ewto","F_3n9mtYUejGwTCKm","F_3nd3SeNdJ4L8Bt8","F_3rNwdLykFI43rWW","F_3Rmdi1Wk3hFqlXN","F_3kiaDZn4cpU5p72","F_3lxitubjKJvf8Yz","F_3q8ndAoNJ0R4Wbo","F_3iL4KwJpeNyIPJ6",7
"313","F_3luxiABX8flWKck","R_3L7IIotIqddMmiG","63d14e0eb3f244e8d5f88f48","4","10","1","5","8","6","7","2","9","3","Likable","Male",29,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","7_advice",7,"F_3Rmdi1Wk3hFqlXN","F_3q8ndAoNJ0R4Wbo","F_3lxitubjKJvf8Yz","F_3iL4KwJpeNyIPJ6","F_3rNwdLykFI43rWW","F_3kiaDZn4cpU5p72","F_3luxiABX8flWKck","F_3fSOlW9p8N8ewto","F_3nd3SeNdJ4L8Bt8","F_3n9mtYUejGwTCKm",7
"314","F_3luxiABX8flWKck","R_3FUQzbbIVASKcW9","58ac91c38bf22a00015b91b3","4","6","10","2","7","3","8","1","9","5","Likable","Male",55,"White or Caucasian","Bachelor’s degree","5_advice",6,"F_3Rmdi1Wk3hFqlXN","F_3n9mtYUejGwTCKm","F_3nd3SeNdJ4L8Bt8","F_3iL4KwJpeNyIPJ6","F_3luxiABX8flWKck","F_3fSOlW9p8N8ewto","F_3q8ndAoNJ0R4Wbo","F_3lxitubjKJvf8Yz","F_3rNwdLykFI43rWW","F_3kiaDZn4cpU5p72",7
"315","F_3luxiABX8flWKck","R_2y7QqqtlP6TA5eg","5a381de00006450001bf2691","3","2","7","9","6","8","5","1","10","4","Accurate","Male",34,"White or Caucasian","Some college, but no degree","3_advice",8,"F_3fSOlW9p8N8ewto","F_3iL4KwJpeNyIPJ6","F_3luxiABX8flWKck","F_3q8ndAoNJ0R4Wbo","F_3n9mtYUejGwTCKm","F_3rNwdLykFI43rWW","F_3kiaDZn4cpU5p72","F_3lxitubjKJvf8Yz","F_3nd3SeNdJ4L8Bt8","F_3Rmdi1Wk3hFqlXN",7
"316","F_3luxiABX8flWKck","R_3CINo8hGULU6Te3","5fb7dd473afbb1033b491811","5","3","7","2","4","10","9","6","1","8","Accurate","Male",46,"White or Caucasian","Some college, but no degree","3_advice",6,"F_3Rmdi1Wk3hFqlXN","F_3fSOlW9p8N8ewto","F_3luxiABX8flWKck","F_3iL4KwJpeNyIPJ6","F_3n9mtYUejGwTCKm","F_3q8ndAoNJ0R4Wbo","F_3rNwdLykFI43rWW","F_3kiaDZn4cpU5p72","F_3lxitubjKJvf8Yz","F_3nd3SeNdJ4L8Bt8",7
"317","F_3lWvSdQYyrXM0Rq","R_ROEErCoHTDCcwDL","62e92ac314e2c0f89236aed1","1","10","8","7","9","3","4","5","2","6","Likable","Female",70,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","4_advice",7,"F_3koEac1UPBj367k","F_3qwohznQZAj3hNZ","F_3kNgtYslBd4bD8U","F_3lWvSdQYyrXM0Rq","F_3psWDYGyjG2QLgE","F_3scAHdnVWjYAWT7","F_3mledP9WHL1nk2Y","F_3ksP8jpBDlWChAi","F_3qJsykkAPnjfcV4","F_5q1WcRlH1P2gLIt",8
"318","F_3lWvSdQYyrXM0Rq","R_2OSX7xrplJlwfYc","60d8db71e3c6d6bad40d01d3","3","2","4","10","7","5","6","9","8","1","Accurate","Female",28,"White or Caucasian","Bachelor’s degree","5_advice",6,"F_3qJsykkAPnjfcV4","F_3mledP9WHL1nk2Y","F_3koEac1UPBj367k","F_3qwohznQZAj3hNZ","F_3lWvSdQYyrXM0Rq","F_3ksP8jpBDlWChAi","F_3psWDYGyjG2QLgE","F_3kNgtYslBd4bD8U","F_5q1WcRlH1P2gLIt","F_3scAHdnVWjYAWT7",8
"319","F_3lWvSdQYyrXM0Rq","R_d0wpZWvzoP0ize1","5dced33fc944d1018c53c520","3","10","1","4","9","2","5","8","7","6","Accurate","Female",47,"Asian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","9_advice",10,"F_5q1WcRlH1P2gLIt","F_3scAHdnVWjYAWT7","F_3mledP9WHL1nk2Y","F_3koEac1UPBj367k","F_3psWDYGyjG2QLgE","F_3kNgtYslBd4bD8U","F_3ksP8jpBDlWChAi","F_3qJsykkAPnjfcV4","F_3lWvSdQYyrXM0Rq","F_3qwohznQZAj3hNZ",8
"320","F_3lWvSdQYyrXM0Rq","R_sbzTrepiyma0O9H","5de5538f8fde1c4dbc951498","1","4","3","10","7","9","8","6","2","5","Accurate","Female",62,"White or Caucasian","High school diploma or GED","5_advice",7,"F_3qJsykkAPnjfcV4","F_5q1WcRlH1P2gLIt","F_3scAHdnVWjYAWT7","F_3qwohznQZAj3hNZ","F_3lWvSdQYyrXM0Rq","F_3kNgtYslBd4bD8U","F_3koEac1UPBj367k","F_3ksP8jpBDlWChAi","F_3psWDYGyjG2QLgE","F_3mledP9WHL1nk2Y",8
"321","F_3lxitubjKJvf8Yz","R_1DpZbaMBAy1FYXm","5dd311bde25acf3254f36c9c","3","10","9","7","1","2","4","8","6","5","Likable","Male",66,"White or Caucasian","Bachelor’s degree","4_advice",3,"F_3iL4KwJpeNyIPJ6","F_3rNwdLykFI43rWW","F_3nd3SeNdJ4L8Bt8","F_3lxitubjKJvf8Yz","F_3kiaDZn4cpU5p72","F_3Rmdi1Wk3hFqlXN","F_3fSOlW9p8N8ewto","F_3q8ndAoNJ0R4Wbo","F_3n9mtYUejGwTCKm","F_3luxiABX8flWKck",3
"322","F_3mledP9WHL1nk2Y","R_7alrwCve8qyS1KF","6127072ecbce58c5df452c58","4","8","7","1","6","2","9","5","10","3","Likable","Female",74,"White or Caucasian","High school diploma or GED","3_advice",5,"F_3koEac1UPBj367k","F_3psWDYGyjG2QLgE","F_3mledP9WHL1nk2Y","F_3qJsykkAPnjfcV4","F_5q1WcRlH1P2gLIt","F_3scAHdnVWjYAWT7","F_3qwohznQZAj3hNZ","F_3kNgtYslBd4bD8U","F_3lWvSdQYyrXM0Rq","F_3ksP8jpBDlWChAi",4
"323","F_3n9mtYUejGwTCKm","R_3OqpeJX9pqKpeJT","5da497568034e40011366267","10","4","5","1","8","3","6","2","9","7","Likable","Male",36,"White or Caucasian","Bachelor’s degree","10_advice",5,"F_3nd3SeNdJ4L8Bt8","F_3Rmdi1Wk3hFqlXN","F_3kiaDZn4cpU5p72","F_3fSOlW9p8N8ewto","F_3q8ndAoNJ0R4Wbo","F_3iL4KwJpeNyIPJ6","F_3luxiABX8flWKck","F_3lxitubjKJvf8Yz","F_3rNwdLykFI43rWW","F_3n9mtYUejGwTCKm",5
"324","F_3nd3SeNdJ4L8Bt8","R_u4cRzNb4o5elbYR","61018fd6e1c6509680d873d5","10","8","4","6","5","1","9","3","7","2","Accurate","Male",32,"White or Caucasian","Bachelor’s degree","9_advice",7,"F_3rNwdLykFI43rWW","F_3kiaDZn4cpU5p72","F_3iL4KwJpeNyIPJ6","F_3luxiABX8flWKck","F_3Rmdi1Wk3hFqlXN","F_3lxitubjKJvf8Yz","F_3q8ndAoNJ0R4Wbo","F_3n9mtYUejGwTCKm","F_3nd3SeNdJ4L8Bt8","F_3fSOlW9p8N8ewto",8
"325","F_3nd3SeNdJ4L8Bt8","R_2TpIPBQ4kbSLmgB","5dd3eaabfef7c23d3f95d252","4","3","8","5","2","9","10","7","6","1","Accurate","Male",50,"White or Caucasian","Bachelor’s degree","8_advice",7,"F_3kiaDZn4cpU5p72","F_3lxitubjKJvf8Yz","F_3q8ndAoNJ0R4Wbo","F_3Rmdi1Wk3hFqlXN","F_3iL4KwJpeNyIPJ6","F_3luxiABX8flWKck","F_3rNwdLykFI43rWW","F_3nd3SeNdJ4L8Bt8","F_3n9mtYUejGwTCKm","F_3fSOlW9p8N8ewto",8
"326","F_3nd3SeNdJ4L8Bt8","R_2DP8XNzfww2TXhA","60833ce5197d68cff9df1b83","2","8","9","4","7","5","3","6","10","1","Likable","Male",67,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","5_advice",2,"F_3kiaDZn4cpU5p72","F_3q8ndAoNJ0R4Wbo","F_3rNwdLykFI43rWW","F_3n9mtYUejGwTCKm","F_3nd3SeNdJ4L8Bt8","F_3luxiABX8flWKck","F_3lxitubjKJvf8Yz","F_3Rmdi1Wk3hFqlXN","F_3fSOlW9p8N8ewto","F_3iL4KwJpeNyIPJ6",8
"327","F_3OdjcZTwp85swwu","R_1FsTqQNfhcoeV5V","63f7819f0214fe30ea7a84e9","9","4","1","5","7","8","2","3","10","6","Accurate","Female",24,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","5_advice",7,"F_3P7QMxuPXNg4nVd","F_3RxRlY3iivY4cYe","F_3fjBNr5YrkSrSP3","F_3PBrMZWg2ledS6E","F_3OdjcZTwp85swwu","F_3MDrkCWqrn20QrE","F_3iR6nmcIs3N6lbZ","F_3ey3IwDsQAfRZnr","F_3fpoQCqhnavxk0V","F_3KNKMtFOl6K5kTQ",4
"328","F_3P7QMxuPXNg4nVd","R_1Iiy8Rk7wLxiqU6","5f46b13c9603e305ad51dc7f","5","1","6","7","2","4","10","9","3","8","Accurate","Female",38,"White or Caucasian","Associates or technical degree","4_advice",7,"F_3fjBNr5YrkSrSP3","F_3fpoQCqhnavxk0V","F_3PBrMZWg2ledS6E","F_3P7QMxuPXNg4nVd","F_3OdjcZTwp85swwu","F_3MDrkCWqrn20QrE","F_3RxRlY3iivY4cYe","F_3ey3IwDsQAfRZnr","F_3KNKMtFOl6K5kTQ","F_3iR6nmcIs3N6lbZ",4
"329","F_3PBrMZWg2ledS6E","R_2S18iLtmKHwcFFU","5ee017103409e1371735c44d","9","7","6","1","10","3","5","8","2","4","Accurate","Female",23,"White or Caucasian,Asian","Bachelor’s degree","2_advice",6,"F_3ey3IwDsQAfRZnr","F_3PBrMZWg2ledS6E","F_3MDrkCWqrn20QrE","F_3fpoQCqhnavxk0V","F_3KNKMtFOl6K5kTQ","F_3P7QMxuPXNg4nVd","F_3iR6nmcIs3N6lbZ","F_3fjBNr5YrkSrSP3","F_3OdjcZTwp85swwu","F_3RxRlY3iivY4cYe",4
"330","F_3psWDYGyjG2QLgE","R_OCGGn35geXMuAfv","63bd81b156d828632327e2ca","8","10","6","1","3","2","7","9","5","4","Likable","Female",32,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","7_advice",1,"F_3qwohznQZAj3hNZ","F_3lWvSdQYyrXM0Rq","F_5q1WcRlH1P2gLIt","F_3qJsykkAPnjfcV4","F_3ksP8jpBDlWChAi","F_3scAHdnVWjYAWT7","F_3psWDYGyjG2QLgE","F_3kNgtYslBd4bD8U","F_3mledP9WHL1nk2Y","F_3koEac1UPBj367k",6
"331","F_3psWDYGyjG2QLgE","R_ysCkbhG8l6W85iN","60fcfa5419a91d3e0f65c016","6","9","3","5","8","7","10","1","2","4","Likable","Female",32,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","6_advice",8,"F_5q1WcRlH1P2gLIt","F_3kNgtYslBd4bD8U","F_3mledP9WHL1nk2Y","F_3koEac1UPBj367k","F_3qwohznQZAj3hNZ","F_3psWDYGyjG2QLgE","F_3lWvSdQYyrXM0Rq","F_3scAHdnVWjYAWT7","F_3qJsykkAPnjfcV4","F_3ksP8jpBDlWChAi",6
"332","F_3psWDYGyjG2QLgE","R_3OpsiXcJ3vTW28C","609bf492ae7a337617aa386d","10","8","5","3","4","2","7","6","9","1","Likable","Female",48,"White or Caucasian,Black or African American,Asian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","7_advice",5,"F_3lWvSdQYyrXM0Rq","F_3kNgtYslBd4bD8U","F_3qJsykkAPnjfcV4","F_3ksP8jpBDlWChAi","F_3qwohznQZAj3hNZ","F_3mledP9WHL1nk2Y","F_3psWDYGyjG2QLgE","F_3koEac1UPBj367k","F_5q1WcRlH1P2gLIt","F_3scAHdnVWjYAWT7",6
"333","F_3psWDYGyjG2QLgE","R_3nw2EMqz4KYqAZo","616629da4f4bc576d2286b5b","5","10","2","9","1","3","8","7","6","4","Accurate","Female",32,"White or Caucasian","Some college, but no degree","8_advice",1,"F_5q1WcRlH1P2gLIt","F_3kNgtYslBd4bD8U","F_3mledP9WHL1nk2Y","F_3ksP8jpBDlWChAi","F_3scAHdnVWjYAWT7","F_3qJsykkAPnjfcV4","F_3koEac1UPBj367k","F_3psWDYGyjG2QLgE","F_3lWvSdQYyrXM0Rq","F_3qwohznQZAj3hNZ",6
"334","F_3q8ndAoNJ0R4Wbo","R_1QEZz9lEeG0krF3","5f32aab12a9f82000854c3ea","4","6","1","7","8","9","3","2","10","5","Likable","Male",45,"Asian","Bachelor’s degree","4_advice",5,"F_3kiaDZn4cpU5p72","F_3rNwdLykFI43rWW","F_3lxitubjKJvf8Yz","F_3q8ndAoNJ0R4Wbo","F_3Rmdi1Wk3hFqlXN","F_3luxiABX8flWKck","F_3iL4KwJpeNyIPJ6","F_3fSOlW9p8N8ewto","F_3nd3SeNdJ4L8Bt8","F_3n9mtYUejGwTCKm",8
"335","F_3q8ndAoNJ0R4Wbo","R_pfn0ScMP35cVRtf","631b4c5d775e6d45ede11f6e","8","7","2","4","9","5","10","3","1","6","Likable","Male",40,"Black or African American","High school diploma or GED","2_advice",5,"F_3Rmdi1Wk3hFqlXN","F_3q8ndAoNJ0R4Wbo","F_3fSOlW9p8N8ewto","F_3nd3SeNdJ4L8Bt8","F_3rNwdLykFI43rWW","F_3kiaDZn4cpU5p72","F_3luxiABX8flWKck","F_3iL4KwJpeNyIPJ6","F_3lxitubjKJvf8Yz","F_3n9mtYUejGwTCKm",8
