"","Target","Advice","Performance","Guess","Gender","Treatment","Condition","GiverID","ExpectedBonus"
"5424","656b9fe2848e68e0b05440f2",0,5,3,"Male","Low","None","63d40d346609b5cd9433adb7",0.3
"5425","60bdbf4e2b3c3ca3cf73ae40",0,3,3,"Male","Low","None","63d40d346609b5cd9433adb7",0.3
"5426","567dd32b4f0ef30006dbb718",1,7,5,"Female","High","None","63d40d346609b5cd9433adb7",0.3
"5427","55b1add5fdf99b6731f04c5a",0,3,5,"Female","High","None","63d40d346609b5cd9433adb7",0.3
"5428","63b63938dbf229f3eb46d4a4",1,7,7,"Male","Low","None","63d40d346609b5cd9433adb7",0.3
"5429","650781823395fb5b973731f9",0,5,2,"Female","Low","None","63d40d346609b5cd9433adb7",0.3
"5430","5cf3f7364bcc6400019d71fa",0,5,2,"Female","High","None","63d40d346609b5cd9433adb7",0.3
"5431","65649e26fc062fd174f780eb",0,5,5,"Female","High","E","57d0a0bee3221e00015fe385",0.3
"5432","5fab76ecea3019678ca9ef4d",0,1,2,"Female","High","E","57d0a0bee3221e00015fe385",0.12
"5433","63c13fcab1eda5bbe034a17c",1,10,9,"Male","Low","E","57d0a0bee3221e00015fe385",0.5
"5434","653681c1d399b35dd1f194ab",1,9,6,"Female","Low","E","57d0a0bee3221e00015fe385",0.475
"5435","645d0cb1881552d9f9e509dc",1,9,7,"Male","High","E","57d0a0bee3221e00015fe385",0.475
"5436","654c7305aba05b86538b72be",0,5,5,"Male","Low","E","57d0a0bee3221e00015fe385",0.3
"5437","5d012930cfeb82001817c9c9",1,10,6,"Female","High","E","57d0a0bee3221e00015fe385",0.5
"5438","6562f994412013dde08ac03e",0,5,5,"Male","High","E","57d0a0bee3221e00015fe385",0.3
"5439","65300429e91bd34ec87a1b30",0,5,6,"Female","High","E","57d0a0bee3221e00015fe385",0.3
"5440","6567644b0a4a14cbeaac5a79",0,1,5,"Male","High","E","57d0a0bee3221e00015fe385",0.12
"5441","62da9d7b354d04d65a778e2d",1,3,0,"Female","High","None","6521717a7552adc3d1c173c1",0
"5442","594425f07ccfd00001d3f462",0,4,3,"Male","Low","None","6521717a7552adc3d1c173c1",0.3
"5443","6566186fecc0d80c44af6787",0,3,5,"Female","Low","None","6521717a7552adc3d1c173c1",0.3
"5444","5ac16e870527ba0001c1f27e",0,3,2,"Male","High","None","6521717a7552adc3d1c173c1",0.3
"5445","5d5daa0457be9400014544ab",0,4,3,"Female","Low","None","6521717a7552adc3d1c173c1",0.3
"5446","6266e63b82fa38e800e33a24",0,4,5,"Male","Low","None","6521717a7552adc3d1c173c1",0.3
"5447","656624b0ff00776d2d29d4b5",0,4,3,"Female","Low","None","6521717a7552adc3d1c173c1",0.3
"5448","614e1a28a1851394f80ede61",0,3,6,"Male","High","None","6521717a7552adc3d1c173c1",0.3
"5449","61283769a39dd638c256540c",0,3,4,"Male","Low","None","6521717a7552adc3d1c173c1",0.3
"5450","5ea45eb9abef8a07bcced2bc",0,3,4,"Female","Low","None","6521717a7552adc3d1c173c1",0.3
"5451","647be991db1ffbd6bbcc5bc6",1,7,3,"Male","High","E","6098164e4c37ed73ca9c74f5",0.3
"5452","64356a3c3a7e7f1170215972",0,0,4,"Female","High","E","6098164e4c37ed73ca9c74f5",0.015
"5453","5e224d74e8ec0753489bff2a",1,8,9,"Male","Low","E","6098164e4c37ed73ca9c74f5",0.35
"5454","656330bce859fe9d4d59f7cd",0,0,2,"Male","High","E","6098164e4c37ed73ca9c74f5",0.015
"5455","5f6e2f793c9b1032dbe72def",0,0,4,"Male","Low","E","6098164e4c37ed73ca9c74f5",0.015
"5456","656c29aa6d8a2bdfd346239b",0,2,4,"Female","High","E","6098164e4c37ed73ca9c74f5",0.165
"5457","606a27ecc448bcda408cee13",1,8,9,"Female","Low","E","6098164e4c37ed73ca9c74f5",0.35
"5458","5eb5f6d5e38e9f4e6c8dde3f",1,7,2,"Female","Low","E","6098164e4c37ed73ca9c74f5",0.3
"5459","65384d4f1c35096f3f32e972",0,0,0,"Female","High","E","6098164e4c37ed73ca9c74f5",0.015
"5460","641feb2494b8a1eb706ab8a5",0,2,5,"Male","High","E","6098164e4c37ed73ca9c74f5",0.165
"5461","64356a3c3a7e7f1170215972",0,0,4,"Female","High","None","56db3e3b7dcddf000dd5610a",0.015
"5462","5f5452df72345118f58d187b",0,6,8,"Male","High","None","56db3e3b7dcddf000dd5610a",0.3
"5463","5d1283351716480017019be7",0,6,5,"Female","Low","None","56db3e3b7dcddf000dd5610a",0.3
"5464","6553a027c17b97e04110e168",0,2,4,"Female","High","None","56db3e3b7dcddf000dd5610a",0.165
"5465","6085bb66296b0a411198d8fd",0,0,3,"Male","Low","None","56db3e3b7dcddf000dd5610a",0.015
"5466","6439db560a5e06fd3451c47c",0,2,3,"Male","Low","None","56db3e3b7dcddf000dd5610a",0.165
"5467","5ebb4e079797f9127c0f03ab",0,6,6,"Female","Low","None","56db3e3b7dcddf000dd5610a",0.3
"5468","63a49d5bb18f18863fe82dae",0,0,2,"Female","High","None","56db3e3b7dcddf000dd5610a",0.015
"5469","6411493f08fd400dc0d5eacc",0,0,4,"Male","High","None","56db3e3b7dcddf000dd5610a",0.015
"5470","65486ad91a5493d24f94d4d1",0,6,7,"Male","High","None","56db3e3b7dcddf000dd5610a",0.3
"5471","64db6562e5551a2f0b277fe1",1,7,7,"Male","Low","None","642cf6a45ed69a008646853f",0.3
"5472","65187e0acd8242d0b5686df0",1,6,1,"Male","Low","None","642cf6a45ed69a008646853f",0.25
"5473","62c2f70f10a2a5cf48c9ab2f",1,7,7,"Male","High","None","642cf6a45ed69a008646853f",0.3
"5474","6564c5d8d4ff42c7e3d04cf4",1,10,10,"Female","Low","None","642cf6a45ed69a008646853f",0.5
"5475","58742bf5d53c97000159df8c",1,7,3,"Female","High","None","642cf6a45ed69a008646853f",0.3
"5476","6553a027c17b97e04110e168",0,2,4,"Female","High","None","642cf6a45ed69a008646853f",0.165
"5477","633f4f203450d46b01e3d16b",0,2,5,"Male","High","None","642cf6a45ed69a008646853f",0.165
"5478","5ba86de49629a90001b3ef5f",1,7,3,"Female","High","None","642cf6a45ed69a008646853f",0.3
"5479","5ec403bb09d0e02a060bd5e6",1,10,9,"Male","Low","None","642cf6a45ed69a008646853f",0.5
"5480","65086c7f03eb48d5537d2e17",1,6,3,"Female","Low","None","642cf6a45ed69a008646853f",0.25
"5481","653681c1d399b35dd1f194ab",1,9,6,"Female","Low","E","64a6e31ef9a471c4f100c91f",0.475
"5482","5d012930cfeb82001817c9c9",0,10,6,"Female","High","E","64a6e31ef9a471c4f100c91f",0.3
"5483","6567644b0a4a14cbeaac5a79",0,1,5,"Male","High","E","64a6e31ef9a471c4f100c91f",0.12
"5484","63c13fcab1eda5bbe034a17c",0,10,9,"Male","Low","E","64a6e31ef9a471c4f100c91f",0.3
"5485","645d0cb1881552d9f9e509dc",1,9,7,"Male","High","E","64a6e31ef9a471c4f100c91f",0.475
"5486","5fab76ecea3019678ca9ef4d",0,1,2,"Female","High","E","64a6e31ef9a471c4f100c91f",0.12
"5487","654c7305aba05b86538b72be",0,5,5,"Male","Low","E","64a6e31ef9a471c4f100c91f",0.3
"5488","65300429e91bd34ec87a1b30",0,5,6,"Female","High","E","64a6e31ef9a471c4f100c91f",0.3
"5489","6562f994412013dde08ac03e",0,5,5,"Male","High","E","64a6e31ef9a471c4f100c91f",0.3
"5490","65649e26fc062fd174f780eb",0,5,5,"Female","High","E","64a6e31ef9a471c4f100c91f",0.3
"5491","5eac65aec4ed450f4df4868f",0,2,2,"Male","Low","None","6113ffbf45e79bc2769db74c",0.165
"5492","6560efc6901d6dcf98fe9c71",1,6,4,"Male","Low","None","6113ffbf45e79bc2769db74c",0.25
"5493","5c1655c7ad682500017070d2",0,4,4,"Male","Low","None","6113ffbf45e79bc2769db74c",0.3
"5494","655fe234ec9086ce2ffd6b02",0,4,4,"Female","Low","None","6113ffbf45e79bc2769db74c",0.3
"5495","5fa62963d5f64b209953d321",1,6,5,"Female","Low","None","6113ffbf45e79bc2769db74c",0.25
"5496","650b6c4babc7aa25099a457d",0,3,4,"Male","Low","None","6113ffbf45e79bc2769db74c",0.3
"5497","5fa62963d5f64b209953d321",1,6,5,"Female","Low","None","6113ffbf45e79bc2769db74c",0.25
"5498","601e1253bbecc3279e4fb472",1,6,4,"Male","Low","None","6113ffbf45e79bc2769db74c",0.25
"5499","654dc7f860fd9cb92c583248",0,3,6,"Female","High","None","6113ffbf45e79bc2769db74c",0.3
"5500","64d50c4b3a44318d98f4f5b2",0,2,0,"Female","High","None","6113ffbf45e79bc2769db74c",0.165
"5501","6400f14b24ac2b910c9f2d93",0,3,3,"Male","High","None","60c605fdb8d40cddbf88c09b",0.3
"5502","63a49d5bb18f18863fe82dae",0,0,2,"Female","High","None","60c605fdb8d40cddbf88c09b",0.015
"5503","650b03136ab3d4c832d98b71",1,7,4,"Male","High","None","60c605fdb8d40cddbf88c09b",0.3
"5504","641feb2494b8a1eb706ab8a5",0,2,5,"Male","High","None","60c605fdb8d40cddbf88c09b",0.165
"5505","656330bce859fe9d4d59f7cd",0,0,2,"Male","High","None","60c605fdb8d40cddbf88c09b",0.015
"5506","5ffd055afa9eac21f6e8bc6f",0,2,1,"Female","Low","None","60c605fdb8d40cddbf88c09b",0.165
"5507","5fc10e3c8200cf0b1b66714c",0,3,4,"Female","High","None","60c605fdb8d40cddbf88c09b",0.3
"5508","655e158f0cb9ac079b34b12f",1,7,5,"Female","High","None","60c605fdb8d40cddbf88c09b",0.3
"5509","6567492900b32685a1ca02ae",1,6,2,"Female","Low","None","60c605fdb8d40cddbf88c09b",0.25
"5510","60d2cf988de167c9da56eeb0",1,6,4,"Male","Low","None","60c605fdb8d40cddbf88c09b",0.25
"5511","652bfbba1a8bef9e38513d5c",0,4,1,"Female","Low","None","656964b3923e30926f806a2c",0.3
"5512","63c9fd72104f2f9bdc6b1fcc",0,1,4,"Male","High","None","656964b3923e30926f806a2c",0.12
"5513","6345bfdce5f06f5b4ee98ea8",0,2,2,"Male","High","None","656964b3923e30926f806a2c",0.165
"5514","57f2da5c6c19420001438d19",0,1,2,"Female","Low","None","656964b3923e30926f806a2c",0.12
"5515","5c23c03889f035000173d7d7",0,4,4,"Female","High","None","656964b3923e30926f806a2c",0.3
"5516","60cb3c4b9454f7a196355088",0,4,7,"Male","High","None","656964b3923e30926f806a2c",0.3
"5517","653d1b8a4739d6bcfc9d9879",0,2,2,"Female","Low","None","656964b3923e30926f806a2c",0.165
"5518","5cd34d42fe890a00174debb5",0,3,3,"Male","Low","None","656964b3923e30926f806a2c",0.3
"5519","64f386a35e66f7ad22b38ccf",0,3,6,"Female","High","None","656964b3923e30926f806a2c",0.3
"5520","64d78f0b32711ec68958c832",1,4,2,"Male","Low","None","656964b3923e30926f806a2c",0
"5521","586974bc127d7700018b0e1c",0,6,4,"Male","High","E","609c6cc79875c8f0ba5d2242",0.3
"5522","62957302ad8c1756b553a298",0,4,1,"Male","Low","E","609c6cc79875c8f0ba5d2242",0.3
"5523","640266a614e4080b6cf0deac",0,2,3,"Male","Low","E","609c6cc79875c8f0ba5d2242",0.165
"5524","65205f42ac9a536a06ea7c37",0,4,4,"Female","Low","E","609c6cc79875c8f0ba5d2242",0.3
"5525","6129cc7a565c9c03752802fa",1,6,8,"Female","High","E","609c6cc79875c8f0ba5d2242",0.25
"5526","654e403258f352910d29059e",0,5,2,"Female","Low","E","609c6cc79875c8f0ba5d2242",0.3
"5527","643ebf44db98b64228ffb5a1",0,5,6,"Male","Low","E","609c6cc79875c8f0ba5d2242",0.3
"5528","5a973b8235237b0001127686",0,2,2,"Female","High","E","609c6cc79875c8f0ba5d2242",0.165
"5529","650065e0f3202d7bba91e031",0,5,3,"Male","Low","E","609c6cc79875c8f0ba5d2242",0.3
"5530","63f8d1f60a74a7e7fb4febd6",0,5,6,"Female","High","E","609c6cc79875c8f0ba5d2242",0.3
"5531","63d13b44f511eff0aef876f2",1,6,5,"Male","Low","E","612e88e81952522ab3d8d8a7",0.25
"5532","60171c9b1a726593103182b3",1,5,6,"Male","Low","E","612e88e81952522ab3d8d8a7",0.15
"5533","5d30790f326b0f0017a2a828",0,1,2,"Male","Low","E","612e88e81952522ab3d8d8a7",0.12
"5534","652940613511888d1ad5c864",0,1,2,"Female","Low","E","612e88e81952522ab3d8d8a7",0.12
"5535","5deb341d35575a2547b1f85a",0,3,3,"Female","High","E","612e88e81952522ab3d8d8a7",0.3
"5536","655b6d4f57ae1636c0b4f647",1,7,8,"Female","High","E","612e88e81952522ab3d8d8a7",0.3
"5537","64626c991bcb3a8bbd2880d8",1,7,8,"Male","Low","E","612e88e81952522ab3d8d8a7",0.3
"5538","606a3cf263a18869ac8ee0ed",1,5,7,"Female","High","E","612e88e81952522ab3d8d8a7",0.15
"5539","65086c7f03eb48d5537d2e17",1,6,3,"Female","Low","E","612e88e81952522ab3d8d8a7",0.25
"5540","644e80f65a5c0e0d2f9a433b",0,3,5,"Male","High","E","612e88e81952522ab3d8d8a7",0.3
"5541","572041d6fd3a5200093c1295",0,1,1,"Female","Low","E","5abfe867a3ba7a0001b47449",0.12
"5542","5f1b0abbb84a5207673cb637",0,3,2,"Female","High","E","5abfe867a3ba7a0001b47449",0.3
"5543","63e4491f920c1457c5e63649",1,7,6,"Male","Low","E","5abfe867a3ba7a0001b47449",0.3
"5544","5fbd42937610c10b8f1059d4",1,6,5,"Female","High","E","5abfe867a3ba7a0001b47449",0.25
"5545","652d6ee4ed1a019d898ce377",1,6,2,"Male","Low","E","5abfe867a3ba7a0001b47449",0.25
"5546","62e05742fafd80b3f0c2e20b",0,1,2,"Male","Low","E","5abfe867a3ba7a0001b47449",0.12
"5547","5d42486206811e001ada5b4b",0,3,4,"Male","High","E","5abfe867a3ba7a0001b47449",0.3
"5548","5d42486206811e001ada5b4b",0,3,4,"Male","High","E","5abfe867a3ba7a0001b47449",0.3
"5549","5eb5f6d5e38e9f4e6c8dde3f",1,7,2,"Female","Low","E","5abfe867a3ba7a0001b47449",0.3
"5550","6564a92654cca521c9d81e4a",0,3,5,"Female","High","E","5abfe867a3ba7a0001b47449",0.3
"5551","64da2707c3e6642220490de0",1,1,2,"Male","High","None","60fdd59c0bf3c63079c26391",0
"5552","615dd0b0a024ba4f4b4f7c24",1,4,6,"Female","High","None","60fdd59c0bf3c63079c26391",0
"5553","64509bfcd8d8b7e61f801e95",1,1,3,"Female","Low","None","60fdd59c0bf3c63079c26391",0
"5554","5f117601aeef1d5095578b01",1,7,4,"Female","Low","None","60fdd59c0bf3c63079c26391",0.3
"5555","6394e32126ebbdc7b10c6748",1,2,2,"Male","Low","None","60fdd59c0bf3c63079c26391",0
"5556","5f202731ebb8a92abf3b7268",1,4,3,"Male","Low","None","60fdd59c0bf3c63079c26391",0
"5557","5d9373b0e04970001ab482da",1,2,1,"Female","Low","None","60fdd59c0bf3c63079c26391",0
"5558","6334d869011b16ac13de3546",1,1,5,"Male","High","None","60fdd59c0bf3c63079c26391",0
"5559","6454023a00d29eb604027c8f",1,1,1,"Female","High","None","60fdd59c0bf3c63079c26391",0
"5560","612547f89bad5437aaecfa66",0,7,7,"Male","High","None","60fdd59c0bf3c63079c26391",0.3
"5561","5b2ee58b53077000010592d8",0,3,3,"Female","High","E","5b0d622fc80fec00010532cd",0.3
"5562","607e3f2b4e935b3bd8c828b8",0,5,4,"Male","High","E","5b0d622fc80fec00010532cd",0.3
"5563","6091ab55ea2e97910519f8e7",0,5,2,"Female","High","E","5b0d622fc80fec00010532cd",0.3
"5564","612944f9b8a68a69978cf645",0,5,7,"Male","High","E","5b0d622fc80fec00010532cd",0.3
"5565","6091ab55ea2e97910519f8e7",0,5,2,"Female","High","E","5b0d622fc80fec00010532cd",0.3
"5566","59a07638bfd73c00010ea394",0,5,3,"Male","Low","E","5b0d622fc80fec00010532cd",0.3
"5567","64812265e9739eed0d51977f",1,5,5,"Female","Low","E","5b0d622fc80fec00010532cd",0.15
"5568","651c1abbc73b6eea8fa97193",0,4,3,"Female","Low","E","5b0d622fc80fec00010532cd",0.3
"5569","63a4af8f8b8722876fa88952",0,4,3,"Male","Low","E","5b0d622fc80fec00010532cd",0.3
"5570","5ec79b5033c65502ce2acade",1,3,6,"Male","High","E","5b0d622fc80fec00010532cd",0
"5571","6508626da81a2fc20dd4aa54",0,4,4,"Female","Low","None","63eba3f11d699385d1d4075d",0.3
"5572","654b9e50dc38506c10831a0b",0,6,7,"Male","High","None","63eba3f11d699385d1d4075d",0.3
"5573","5f4966420471864c5533666f",0,4,5,"Male","Low","None","63eba3f11d699385d1d4075d",0.3
"5574","581291fd072c230001933d38",0,6,3,"Female","High","None","63eba3f11d699385d1d4075d",0.3
"5575","5d83c1e911cb3a0001570ea4",0,6,5,"Female","High","None","63eba3f11d699385d1d4075d",0.3
"5576","6328caf907eb4c31a55028cf",0,2,3,"Male","High","None","63eba3f11d699385d1d4075d",0.165
"5577","5ea25b82a46065174c689daa",1,6,3,"Male","Low","None","63eba3f11d699385d1d4075d",0.25
"5578","646ff97937530e7cfc34ae2e",0,4,1,"Female","Low","None","63eba3f11d699385d1d4075d",0.3
"5579","653e66aefcd12ed6a4565fa6",0,2,2,"Female","Low","None","63eba3f11d699385d1d4075d",0.165
"5580","612962f44f151ddfd0298c52",0,4,3,"Male","High","None","63eba3f11d699385d1d4075d",0.3
"5581","6526ce4262f3620572961085",0,3,2,"Female","Low","None","6362284d068a62906d1cc4d1",0.3
"5582","65366f1bc993d0465c14266f",0,3,3,"Female","Low","None","6362284d068a62906d1cc4d1",0.3
"5583","60bdbf4e2b3c3ca3cf73ae40",0,3,3,"Male","Low","None","6362284d068a62906d1cc4d1",0.3
"5584","5c022a94d183df000141f1e2",0,4,3,"Male","High","None","6362284d068a62906d1cc4d1",0.3
"5585","5c23c03889f035000173d7d7",0,4,4,"Female","High","None","6362284d068a62906d1cc4d1",0.3
"5586","653d1b8a4739d6bcfc9d9879",0,2,2,"Female","Low","None","6362284d068a62906d1cc4d1",0.165
"5587","656bf1dfc5463c1ed2f2d6f6",1,5,6,"Male","Low","None","6362284d068a62906d1cc4d1",0.15
"5588","65620162ac816ef126ac0ecb",0,3,6,"Male","High","None","6362284d068a62906d1cc4d1",0.3
"5589","5c2019f5cc850a0001b329e8",0,2,4,"Male","High","None","6362284d068a62906d1cc4d1",0.165
"5590","6428cf95700357ed9473c9a8",1,5,0,"Female","High","None","6362284d068a62906d1cc4d1",0.15
"5591","5b9efb73d1ff7a00013bfe84",0,5,2,"Female","High","None","6545224c282121819b2d88ce",0.3
"5592","5ba86de49629a90001b3ef5f",1,7,3,"Female","High","None","6545224c282121819b2d88ce",0.3
"5593","5dd9df0e946f7c97406a55ea",0,4,4,"Female","High","None","6545224c282121819b2d88ce",0.3
"5594","59ac5e9f9fdf6c0001cba8bf",0,5,2,"Male","Low","None","6545224c282121819b2d88ce",0.3
"5595","63e51bdade16b861346088b4",1,7,6,"Male","Low","None","6545224c282121819b2d88ce",0.3
"5596","5f6f864c7120345241397c40",0,3,6,"Male","Low","None","6545224c282121819b2d88ce",0.3
"5597","63614899ad49a91f1ef09067",1,7,9,"Male","Low","None","6545224c282121819b2d88ce",0.3
"5598","62da9d7b354d04d65a778e2d",0,3,0,"Female","High","None","6545224c282121819b2d88ce",0.3
"5599","656c8a2eba4ac7120453cdaa",1,7,5,"Female","High","None","6545224c282121819b2d88ce",0.3
"5600","65206f1c8fdb45b55ae8ae4c",0,4,6,"Male","Low","None","6545224c282121819b2d88ce",0.3
"5601","5de7f88b762dc2775b2265b8",0,4,4,"Male","High","None","5dc42d6bc59f472f5e3004e0",0.3
"5602","65627c72163e4c5a24c985fc",1,7,6,"Male","Low","None","5dc42d6bc59f472f5e3004e0",0.3
"5603","63d86d675509ff61463bddcd",0,4,2,"Female","High","None","5dc42d6bc59f472f5e3004e0",0.3
"5604","5bbf523d83f9790001ce549a",1,7,4,"Female","High","None","5dc42d6bc59f472f5e3004e0",0.3
"5605","642f3188cc01a6b87e28a081",1,6,4,"Male","High","None","5dc42d6bc59f472f5e3004e0",0.25
"5606","5c23c03889f035000173d7d7",0,4,4,"Female","High","None","5dc42d6bc59f472f5e3004e0",0.3
"5607","63f779f8e3d660cb75774fe8",0,2,4,"Male","High","None","5dc42d6bc59f472f5e3004e0",0.165
"5608","6287d1278f5285de4c237d50",0,4,3,"Male","Low","None","5dc42d6bc59f472f5e3004e0",0.3
"5609","5c3c4726e8da5300012422c1",1,6,6,"Female","Low","None","5dc42d6bc59f472f5e3004e0",0.25
"5610","5ffd055afa9eac21f6e8bc6f",0,2,1,"Female","Low","None","5dc42d6bc59f472f5e3004e0",0.165
"5611","653e7b7ab22b84283cd3a324",0,4,4,"Male","Low","E","64abee38a80dfb5e45212487",0.3
"5612","62dd47968d609bcb40a8f5ee",0,5,5,"Female","Low","E","64abee38a80dfb5e45212487",0.3
"5613","5e8518347ad752103913de56",0,4,6,"Female","Low","E","64abee38a80dfb5e45212487",0.3
"5614","5de84ccaeddfc97c4eed1f5d",0,5,4,"Male","High","E","64abee38a80dfb5e45212487",0.3
"5615","647e00af96651278d30d298a",1,8,5,"Male","Low","E","64abee38a80dfb5e45212487",0.35
"5616","5ded9996838b4f45b83bb3f9",0,5,3,"Female","High","E","64abee38a80dfb5e45212487",0.3
"5617","61539b3fa541b182c0fadde1",0,5,2,"Female","High","E","64abee38a80dfb5e45212487",0.3
"5618","5f52c028bd24e75c66799427",0,5,5,"Male","High","E","64abee38a80dfb5e45212487",0.3
"5619","63d6873b65a6170d64a652f6",0,5,5,"Male","High","E","64abee38a80dfb5e45212487",0.3
"5620","651ebcca48c60acc82f1f2bd",1,8,5,"Female","Low","E","64abee38a80dfb5e45212487",0.35
"5621","6333813956b0fd924b64a4d0",0,4,4,"Male","High","E","5ba4057af0741400010637b9",0.3
"5622","5c3c7913b4f22c0001a0809c",0,4,5,"Male","High","E","5ba4057af0741400010637b9",0.3
"5623","646ff97937530e7cfc34ae2e",0,4,1,"Female","Low","E","5ba4057af0741400010637b9",0.3
"5624","63c32f671ec650018875f3ee",1,5,5,"Male","High","E","5ba4057af0741400010637b9",0.15
"5625","5fc6e3a0040c3f0e7cb45c8a",1,7,9,"Female","Low","E","5ba4057af0741400010637b9",0.3
"5626","65206f1c8fdb45b55ae8ae4c",0,4,6,"Male","Low","E","5ba4057af0741400010637b9",0.3
"5627","656b7888c053d63a280abc18",0,4,1,"Female","Low","E","5ba4057af0741400010637b9",0.3
"5628","6563f79828c4121b6401e2e0",0,4,4,"Female","Low","E","5ba4057af0741400010637b9",0.3
"5629","60f3c1b003bbf8263f002824",1,5,3,"Female","High","E","5ba4057af0741400010637b9",0.15
"5630","628f9b391ab8b87c64643248",1,7,8,"Male","High","E","5ba4057af0741400010637b9",0.3
"5631","6168d307d622b1f522956be7",1,5,6,"Male","Low","E","6526c9c3c6cd76079cac0ff4",0.15
"5632","641cc66ba3e5b3a4231e6e0b",0,3,3,"Male","Low","E","6526c9c3c6cd76079cac0ff4",0.3
"5633","65628f277bcd810f66b36764",0,3,4,"Female","High","E","6526c9c3c6cd76079cac0ff4",0.3
"5634","652d5fbe9b9bfde1040a8c4d",0,2,1,"Female","High","E","6526c9c3c6cd76079cac0ff4",0.165
"5635","64d5c0616deaf5e19f194f0b",0,2,1,"Male","Low","E","6526c9c3c6cd76079cac0ff4",0.165
"5636","5f0c98239c6dab0fadfee6de",1,4,5,"Male","High","E","6526c9c3c6cd76079cac0ff4",0
"5637","62dc587c7c0dd665ce6c299c",1,9,9,"Male","Low","E","6526c9c3c6cd76079cac0ff4",0.475
"5638","6548f53cf01243d0d9be60da",1,9,7,"Female","High","E","6526c9c3c6cd76079cac0ff4",0.475
"5639","656e1976418ca63c1a549cb3",0,4,3,"Female","Low","E","6526c9c3c6cd76079cac0ff4",0.3
"5640","5c43fb651ddd660001c9de3a",1,5,5,"Female","Low","E","6526c9c3c6cd76079cac0ff4",0.15
"5641","5d74001d391b6600175f433b",1,8,5,"Female","Low","None","60fec795bbdd579247d334db",0.35
"5642","655f5dd0eb19818ca157ad77",1,8,8,"Male","High","None","60fec795bbdd579247d334db",0.35
"5643","653152792d528bf6b55c4448",0,2,6,"Male","High","None","60fec795bbdd579247d334db",0.165
"5644","606a27ecc448bcda408cee13",1,8,9,"Female","Low","None","60fec795bbdd579247d334db",0.35
"5645","5f8d17ad018e591938a0b0bf",0,2,3,"Female","Low","None","60fec795bbdd579247d334db",0.165
"5646","654057a9a3cec121cea7c99b",0,2,4,"Female","High","None","60fec795bbdd579247d334db",0.165
"5647","5ffa5b733bd20c42d0b40b87",1,6,7,"Male","High","None","60fec795bbdd579247d334db",0.25
"5648","63936bad01efa1e55f6e149d",1,6,2,"Female","High","None","60fec795bbdd579247d334db",0.25
"5649","6439db560a5e06fd3451c47c",0,2,3,"Male","Low","None","60fec795bbdd579247d334db",0.165
"5650","6517d7cba42b62b2aef0c44a",1,8,5,"Male","Low","None","60fec795bbdd579247d334db",0.35
"5651","5d5c25578af5fd0001ef3aee",1,3,3,"Female","High","None","6272923eedb5716b8b254954",0
"5652","648343299ec8050d10aee27d",1,4,2,"Female","Low","None","6272923eedb5716b8b254954",0
"5653","653efdb0f60588dbb6c205cf",0,0,5,"Male","High","None","6272923eedb5716b8b254954",0.015
"5654","5bf349126f97050001e6a6e6",0,0,2,"Female","Low","None","6272923eedb5716b8b254954",0.015
"5655","62cb3dc1aece812831e4c77a",1,6,5,"Male","Low","None","6272923eedb5716b8b254954",0.25
"5656","65206f1c8fdb45b55ae8ae4c",0,4,6,"Male","Low","None","6272923eedb5716b8b254954",0.3
"5657","650f0d7f288f6e42c03c4835",1,6,6,"Female","High","None","6272923eedb5716b8b254954",0.25
"5658","5fea37d652b0e25493cd4802",1,4,2,"Female","High","None","6272923eedb5716b8b254954",0
"5659","655a17988efffec04778eda4",1,4,3,"Male","Low","None","6272923eedb5716b8b254954",0
"5660","652c3670904dda2e0f2f5800",0,3,5,"Male","High","None","6272923eedb5716b8b254954",0.3
"5661","643ebfff661435ecda5a3580",0,1,2,"Female","High","None","63b9d6746adc4bed24ff957f",0.12
"5662","6419cedec2078147e5682474",1,10,7,"Male","Low","None","63b9d6746adc4bed24ff957f",0.5
"5663","60933bb6e47eb28c880b93d9",0,4,5,"Female","High","None","63b9d6746adc4bed24ff957f",0.3
