StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID2,QID3,QID21_First Click,QID21_Last Click,QID21_Page Submit,QID21_Click Count,QID10,QID11,QID12,QID13,QID14,QID15,QID16,QID17,QID18,QID19,Guess,Age,Gender,Ethnicity,Education,Comments,PROLIFIC_PID,Condition
2023-12-04 11:09:42,2023-12-04 11:15:50,IP Address,99.98.173.178,100,368,True,2023-12-04 11:15:51,R_2a93gwcD15l3b1e,,,,,26.2729,-80.26,anonymous,EN,I agree to participate.,656b7888c053d63a280abc18,17.413,291.353,300.143,57,36 feet,x = -2,2x5,9,2.06,-22,6,63°,-3,2x2 + 7x + 24,1,54,Female,White or Caucasian,Bachelor’s degree,,656b7888c053d63a280abc18,Low
2023-12-04 11:10:22,2023-12-04 11:16:04,IP Address,131.179.133.88,100,341,True,2023-12-04 11:16:04,R_1gdyR16cUWqgmlL,,,,,34.0648,-118.4414,anonymous,EN,I agree to participate.,5f6f738fef894f0dbf9839f8,2.644,285.384,300.153,41,113 feet,x = -2,x15,13,2.06,-34,6,63°,3,4x2 + 32x + 48,9,33,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,5f6f738fef894f0dbf9839f8,High
2023-12-04 11:10:09,2023-12-04 11:16:05,IP Address,198.137.18.124,100,355,True,2023-12-04 11:16:06,R_TvZWRjtoXQsJquZ,,,,,33.9332,-83.3536,anonymous,EN,I agree to participate.,606a27ecc448bcda408cee13,17.644,262.627,300.015,14,108 feet,x = -2,x15,13,2.060154,-34,6,63°,3,4x2 + 32x + 48,9,20,Female,White or Caucasian,"Some college, but no degree",,606a27ecc448bcda408cee13,Low
2023-12-04 11:09:26,2023-12-04 11:16:16,IP Address,98.5.59.57,100,410,True,2023-12-04 11:16:17,R_3lEo80JMG42XzXC,,,,,42.9554,-78.8638,anonymous,EN,I agree to participate.,63c13fcab1eda5bbe034a17c,1.092,267.208,300.14,22,113 feet,x = -2,x15,13,2.06,-34,6,63°,3,4x2 + 32x + 48,9,49,Male,White or Caucasian,Bachelor’s degree,n/a,63c13fcab1eda5bbe034a17c,Low
2023-12-04 11:10:29,2023-12-04 11:16:18,IP Address,73.92.252.184,100,349,True,2023-12-04 11:16:19,R_2axe02EGtPVFYAp,,,,,37.5742,-122.325,anonymous,EN,I agree to participate.,60d2cf988de167c9da56eeb0,28.898,275.429,300.108,9,113 feet,x - 2 = y,x8,13,2.060154,-34,6,63°,6,,4,49,Male,White or Caucasian,Bachelor’s degree,none,60d2cf988de167c9da56eeb0,Low
2023-12-04 11:10:08,2023-12-04 11:16:20,IP Address,73.139.71.253,100,371,True,2023-12-04 11:16:21,R_1BQHLNFQ5sfeOE8,,,,,26.1858,-80.24,anonymous,EN,I agree to participate.,655ffd03ff0c0fcf0ddcd8ae,1.72,296.23,300.033,32,54 feet,x = -2y,x15,13,2.060154,42,12,117°,,,3,29,Female,Black or African American,Associates or technical degree,,655ffd03ff0c0fcf0ddcd8ae,Low
2023-12-04 11:09:56,2023-12-04 11:16:21,IP Address,74.109.239.74,100,384,True,2023-12-04 11:16:21,R_qPkXqTyxSh746Kl,,,,,40.4725,-79.9109,anonymous,EN,I agree to participate.,6554d04c73158a94d70192dd,30.695,265.684,301.029,12,113 feet,x = -2y,x15,13,2.060154,-34,12,63°,-6,4x2 + 16x + 16,0,35,Female,White or Caucasian,Bachelor’s degree,,6554d04c73158a94d70192dd,Low
2023-12-04 11:16:23,2023-12-04 11:16:23,Spam,172.59.78.86,100,0,True,2023-12-04 11:16:23,R_2ClE9YACpXve8VL,,,,,39.0696,-94.5693,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,63e5239d52786f108205b415,
2023-12-04 11:08:24,2023-12-04 11:16:28,IP Address,47.183.233.137,100,483,True,2023-12-04 11:16:28,R_ehsMQMe9ByRmrgl,,,,,32.9219,-96.6214,anonymous,EN,I agree to participate.,63d7a6a997f03198526a1941,32.999,184.076,300.107,11,113 feet,x = -2y,,13,5.05,-34,6,180°,3,4x2 + 32x + 48,4,37,Male,Black or African American,Bachelor’s degree,,63d7a6a997f03198526a1941,Low
2023-12-04 11:10:34,2023-12-04 11:16:33,IP Address,24.43.163.131,100,358,True,2023-12-04 11:16:34,R_2cbasbo4Ek3hjvR,,,,,33.9339,-117.8854,anonymous,EN,I agree to participate.,62dc65fdd3bbfeff289f1500,6.907,272.235,300.127,23,108 feet,x = -2y,x15,9,2.06,-22,12,117°,6,4x2 + 32x + 48,4,51,Male,White or Caucasian,Associates or technical degree,,62dc65fdd3bbfeff289f1500,High
2023-12-04 11:09:17,2023-12-04 11:16:34,IP Address,184.56.157.28,100,436,True,2023-12-04 11:16:35,R_BrgtKW0OczV87a9,,,,,41.4481,-82.0177,anonymous,EN,I agree to participate.,6446f3b2df3f3274b549bec6,16.583,231.547,300.027,31,54 feet,x - 2 = y,x15,11,2.06,42,8,180°,-3,4x2 + 16x + 48,2,62,Female,White or Caucasian,"Some college, but no degree",,6446f3b2df3f3274b549bec6,Low
2023-12-04 11:10:28,2023-12-04 11:16:34,IP Address,38.141.239.137,100,366,True,2023-12-04 11:16:35,R_23a6iwOQVOXJ780,,,,,34.0026,-96.3832,anonymous,EN,I agree to participate.,5bfd83b1a6d6a0000158ecd5,9.676,150.688,300.01,18,36 feet,x - 2 = y,x15,13,2.06,42,8,180°,-3,4x2 + 16x + 16,4,40,Female,White or Caucasian,Bachelor’s degree,,5bfd83b1a6d6a0000158ecd5,Low
2023-12-04 11:10:15,2023-12-04 11:16:37,IP Address,71.230.203.196,100,381,True,2023-12-04 11:16:38,R_Opyd9eh6xrrWnXr,,,,,39.6327,-75.6998,anonymous,EN,I agree to participate.,655a395e2828d333bae0ea4b,6.6,221.389,300.011,14,108 feet,x - 2 = y,x15,11,2.060154,-22,10,117°,-3,4x2 + 16x + 16,4,61,Male,White or Caucasian,High school diploma or GED,,655a395e2828d333bae0ea4b,High
2023-12-04 11:10:35,2023-12-04 11:16:39,IP Address,68.34.117.229,100,363,True,2023-12-04 11:16:40,R_riHJ9svnThV7AyZ,,,,,42.6734,-82.7736,anonymous,EN,I agree to participate.,5f11f98efbaf2b0ef855ec6b,11.719,278.385,300.016,13,113 feet,x = -2,x15,13,2.060154,-34,6,63°,3,4x2 + 32x + 48,7,24,Female,White or Caucasian,Bachelor’s degree,,5f11f98efbaf2b0ef855ec6b,High
2023-12-04 11:09:15,2023-12-04 11:16:42,IP Address,208.107.136.28,100,447,True,2023-12-04 11:16:42,R_3PG3viHlnWNc2UR,,,,,46.8045,-100.7865,anonymous,EN,I agree to participate.,5dd9f0e719eecb97dfab7b48,14.066,142.122,300.119,11,108 feet,x - 2 = y,x15,13,2.06,14,10,180°,3,2x2 + 7x + 24,4,48,Male,White or Caucasian,"Some college, but no degree",,5dd9f0e719eecb97dfab7b48,High
2023-12-04 11:10:11,2023-12-04 11:16:43,IP Address,98.61.63.249,100,391,True,2023-12-04 11:16:44,R_3m7P7lTrO67K3bZ,,,,,45.08,-93.0227,anonymous,EN,I agree to participate.,62bd1d1283b326cde10cf27a,30.802,291.025,300.027,10,113 feet,x = -2y,x15,13,5.05,-34,6,63°,-6,4x2 + 32x + 48,5,61,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,62bd1d1283b326cde10cf27a,Low
2023-12-04 11:11:02,2023-12-04 11:17:01,IP Address,209.94.150.27,100,358,True,2023-12-04 11:17:01,R_300pq8lQ2gKo9Ai,,,,,41.792,-88.166,anonymous,EN,I agree to participate.,61155a7ed7bb8ba7da579301,33.459,237.744,300.078,13,113 feet,x = -2,x15,13,2.06,,,,,,5,26,Female,White or Caucasian,"Some college, but no degree",,61155a7ed7bb8ba7da579301,High
2023-12-04 11:11:03,2023-12-04 11:17:01,IP Address,47.36.148.64,100,357,True,2023-12-04 11:17:02,R_210dHYcz8YovO0c,,,,,46.2515,-119.1034,anonymous,EN,I agree to participate.,5e1fc8d45427912f6143b012,38.861,299.989,300.117,4,,,x15,13,,-34,,,,4x2 + 32x + 48,5,60,Female,White or Caucasian,Bachelor’s degree,,5e1fc8d45427912f6143b012,High
2023-12-04 11:10:42,2023-12-04 11:17:04,IP Address,96.28.94.78,100,381,True,2023-12-04 11:17:04,R_3QGIkkowmUulqKN,,,,,38.0611,-84.4581,anonymous,EN,I agree to participate.,63d6f2705562fd353b7948dc,45.536,263.214,300.139,33,36 feet,x = -2y,x8,13,2.06,-22,12,63°,-6,4x2 + 16x + 48,3,30,Male,Black or African American,Associates or technical degree,,63d6f2705562fd353b7948dc,Low
2023-12-04 11:11:17,2023-12-04 11:17:06,IP Address,50.96.83.156,100,348,True,2023-12-04 11:17:06,R_27HyqqardNUWbHj,,,,,31.7227,-83.2559,anonymous,EN,I agree to participate.,58742bf5d53c97000159df8c,16.471,297.439,300.027,22,54 feet,x = -2,x15,9,2.06,-34,6,117°,3,4x2 + 32x + 48,3,34,Female,White or Caucasian,"Some college, but no degree",,58742bf5d53c97000159df8c,High
2023-12-04 11:11:04,2023-12-04 11:17:07,IP Address,68.129.222.112,100,363,True,2023-12-04 11:17:07,R_2U5cFCbMXTmL5HT,,,,,40.7787,-73.9132,anonymous,EN,I agree to participate.,65465016367e03dfea318b6a,33.139,287.363,300.117,13,113 feet,x = -2y,x15,13,,,,,,4x2 + 16x + 16,4,42,Male,Asian,Bachelor’s degree,"Need more time. ",65465016367e03dfea318b6a,High
2023-12-04 11:11:08,2023-12-04 11:17:10,IP Address,141.156.164.91,100,362,True,2023-12-04 11:17:11,R_2tbQTOsCdDQyz7Y,,,,,38.6759,-77.3157,anonymous,EN,I agree to participate.,58ae37d8e6afe00001d36ac9,12.83,297.029,300.017,10,54 feet,x = -2,x15,13,2.06,-34,6,63°,3,4x2 + 32x + 48,9,34,Male,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,58ae37d8e6afe00001d36ac9,Low
2023-12-04 11:10:33,2023-12-04 11:17:14,IP Address,160.3.43.120,100,400,True,2023-12-04 11:17:14,R_xsZQ8uCQQV5s3FT,,,,,30.3574,-89.1649,anonymous,EN,I agree to participate.,655011cf71b8b185b7f6cd93,36.186,298.039,300.02,28,108 feet,x = -2,x8,9,2.06,14,8,63°,-3,,3,22,Female,Other,High school diploma or GED,,655011cf71b8b185b7f6cd93,High
2023-12-04 11:17:17,2023-12-04 11:17:17,IP Address,74.138.184.128,100,0,True,2023-12-04 11:17:18,R_3sjk8eoRqetuQtA,,,,,38.9406,-84.3943,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,5c2a997303c9e4000113799b,
2023-12-04 11:11:07,2023-12-04 11:17:20,IP Address,99.75.16.223,100,372,True,2023-12-04 11:17:21,R_w5DIBS2oAYn1mpP,,,,,33.1955,-117.2862,anonymous,EN,I agree to participate.,63d461113c2fbc554ca3816c,6.374,298.174,300.113,14,108 feet,y = -2,x15,13,2.06,-34,8,63°,-3,4x2 + 16x + 48,4,66,Male,White or Caucasian,Bachelor’s degree,,63d461113c2fbc554ca3816c,Low
2023-12-04 11:10:57,2023-12-04 11:17:24,IP Address,74.105.250.110,100,387,True,2023-12-04 11:17:25,R_dnAGJFRz4vclBdf,,,,,40.9101,-74.1536,anonymous,EN,I agree to participate.,62cb3dc1aece812831e4c77a,22.638,275.59,300.07,38,113 feet,x = -2,x8,13,2.06,42,6,117°,3,4x2 + 16x + 48,5,50,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",great study,62cb3dc1aece812831e4c77a,Low
2023-12-04 11:09:45,2023-12-04 11:17:24,IP Address,67.1.106.253,100,459,True,2023-12-04 11:17:25,R_30fdnu27plb1yrf,,,,,32.1943,-110.9767,anonymous,EN,I agree to participate.,5ea45eb9abef8a07bcced2bc,6.199,267.909,300.023,11,108 feet,x - 2 = y,x15,13,5.05,-22,8,63°,-6,,4,76,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,5ea45eb9abef8a07bcced2bc,Low
2023-12-04 11:06:23,2023-12-04 11:17:28,IP Address,76.102.129.245,100,664,True,2023-12-04 11:17:29,R_2CjEr7g5dmHCV7B,,,,,37.2125,-121.8641,anonymous,EN,I agree to participate.,656330bce859fe9d4d59f7cd,0,0,397.254,0,54 feet,x = -2y,2x5,9,5.05,42,12,180°,-3,4x2 + 16x + 16,2,43,Male,White or Caucasian,Bachelor’s degree,,656330bce859fe9d4d59f7cd,High
2023-12-04 11:11:00,2023-12-04 11:17:28,IP Address,97.125.246.4,100,388,True,2023-12-04 11:17:29,R_2s1CewmrErY9yP7,,,,,41.6244,-93.6694,anonymous,EN,I agree to participate.,653d24b26d450d5f684b5011,4.392,93.847,301.497,53,54 feet,x - 2 = y,2x5,13,2.07,-22,8,117°,-3,4x2 + 16x + 16,1,75,Male,White or Caucasian,Associates or technical degree,,653d24b26d450d5f684b5011,Low
2023-12-04 11:17:35,2023-12-04 11:17:35,IP Address,174.251.160.72,100,0,True,2023-12-04 11:17:35,R_2yre02PcYKW12yf,,,,,34.1027,-118.2231,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,62c61250e85c96fc1794c7db,
2023-12-04 11:12:03,2023-12-04 11:17:39,IP Address,98.236.46.36,100,336,True,2023-12-04 11:17:40,R_3O7ac5sXmgJmRII,,,,,40.275,-80.0649,anonymous,EN,I agree to participate.,5f5452df72345118f58d187b,14.84,135.419,300.219,11,54 feet,x = -2,x15,15,2.060154,-34,6,63°,-6,4x2 + 32x + 48,8,59,Male,White or Caucasian,"Some college, but no degree",,5f5452df72345118f58d187b,High
2023-12-04 11:11:41,2023-12-04 11:17:43,IP Address,97.87.4.154,100,361,True,2023-12-04 11:17:43,R_2YuhKKDrnUr7Nxc,,,,,43.1899,-89.2185,anonymous,EN,I agree to participate.,566a3e0e7da0350012b3ec49,12.602,162.61,300.073,12,113 feet,x - 2 = y,x15,13,5.05,-34,6,63°,6,4x2 + 16x + 16,5,47,Male,White or Caucasian,Bachelor’s degree,,566a3e0e7da0350012b3ec49,High
2023-12-04 11:09:13,2023-12-04 11:17:46,IP Address,73.186.40.149,100,513,True,2023-12-04 11:17:47,R_2OJwXB3NK8kg0zX,,,,,42.8575,-72.594,anonymous,EN,I agree to participate.,59c41e340c5fc800011940f3,30.802,228.707,300.119,4,36 feet,x = -2y,x15,13,,,,,,,4,59,Male,White or Caucasian,"Some college, but no degree",,59c41e340c5fc800011940f3,High
2023-12-04 11:10:19,2023-12-04 11:17:49,IP Address,152.44.21.130,100,450,True,2023-12-04 11:17:50,R_73Np6YxhPOqIMz7,,,,,33.9169,-82.2733,anonymous,EN,I agree to participate.,65363308b033b495d3a43c2e,18.632,297.613,300.144,29,113 feet,x = -2,x8,13,2.06,-34,6,180°,3,,8,64,Female,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,65363308b033b495d3a43c2e,Low
2023-12-04 11:11:05,2023-12-04 11:17:52,IP Address,76.123.69.181,100,406,True,2023-12-04 11:17:53,R_1LgG8ibcotn6PNT,,,,,27.3678,-82.5253,anonymous,EN,I agree to participate.,5f0a1eda5ca59d0e64a83bb9,8.652,294.126,300.125,77,36 feet,y = -2,x15,9,2.06,-22,6,117°,3,4x2 + 32x + 48,3,43,Female,Black or African American,"Some college, but no degree",,5f0a1eda5ca59d0e64a83bb9,High
2023-12-04 11:10:28,2023-12-04 11:17:57,IP Address,174.80.9.133,100,448,True,2023-12-04 11:17:57,R_Rt4U7abAkMoEjsJ,,,,,34.7569,-84.7935,anonymous,EN,I agree to participate.,615dd0b0a024ba4f4b4f7c24,11.583,282.286,300.112,20,36 feet,x = -2,x8,13,2.07,-34,12,63°,,,6,44,Female,White or Caucasian,Bachelor’s degree,,615dd0b0a024ba4f4b4f7c24,High
2023-12-04 11:12:16,2023-12-04 11:18:01,IP Address,24.147.65.206,100,345,True,2023-12-04 11:18:02,R_1OUBu90MGi3mI0C,,,,,41.7166,-71.1431,anonymous,EN,I agree to participate.,63bde9862392eebaf64770c2,28.383,265.669,300.123,10,113 feet,x = -2,x15,13,2.06,-34,6,,,,5,30,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,63bde9862392eebaf64770c2,Low
2023-12-04 11:11:25,2023-12-04 11:18:08,IP Address,184.88.23.78,100,402,True,2023-12-04 11:18:09,R_BySTR1dTdkdtdWp,,,,,28.5531,-81.7597,anonymous,EN,I agree to participate.,57ab3f8321e5a50001562cd3,11.503,298.159,300.103,14,36 feet,x = -2,x8,13,2.060154,-34,12,63°,3,,3,31,Male,White or Caucasian,"Some college, but no degree",,57ab3f8321e5a50001562cd3,Low
2023-12-04 11:12:15,2023-12-04 11:18:10,IP Address,174.168.3.7,100,355,True,2023-12-04 11:18:11,R_1f72Z0mkkfPjliu,,,,,41.3813,-73.4035,anonymous,EN,I agree to participate.,65676fba8308e02bbd3675bf,59.013,296.473,300.024,12,113 feet,x = -2y,x15,13,2.06,-34,6,63°,,4x2 + 32x + 48,6,30,Male,Other,Bachelor’s degree,,65676fba8308e02bbd3675bf,High
2023-12-04 11:08:23,2023-12-04 11:18:12,IP Address,162.201.186.55,100,588,True,2023-12-04 11:18:13,R_1lhOXpjRjj7Ig0A,,,,,25.9843,-80.2149,anonymous,EN,I agree to participate.,5ea25b82a46065174c689daa,10.534,289.192,300.05,35,113 feet,x = -2y,x15,13,2.06,-34,12,180°,-3,4x2 + 32x + 48,3,53,Male,White or Caucasian,High school diploma or GED,,5ea25b82a46065174c689daa,Low
2023-12-04 11:09:51,2023-12-04 11:18:27,IP Address,107.219.7.244,100,515,True,2023-12-04 11:18:28,R_ahf59AkqjHOtA1r,,,,,41.7088,-83.6053,anonymous,EN,I agree to participate.,5d7ff85ffec5620017b07c40,8.774,286.33,300.128,26,36 feet,x = -2y,x15,13,5.05,-22,8,63°,-3,4x2 + 16x + 48,5,46,Female,Other,"Some college, but no degree",,5d7ff85ffec5620017b07c40,High
2023-12-04 11:08:53,2023-12-04 11:18:35,IP Address,96.253.24.73,100,581,True,2023-12-04 11:18:35,R_24PiA1u1FG67a3c,,,,,41.6528,-71.4697,anonymous,EN,I agree to participate.,651090beae417ded35c4ef2f,8.333,76.333,391.901,6,113 feet,x - 2 = y,2x5,11,2.06,14,,,,,2,71,Female,White or Caucasian,Associates or technical degree,,651090beae417ded35c4ef2f,Low
2023-12-04 11:12:02,2023-12-04 11:18:36,IP Address,136.58.116.103,100,393,True,2023-12-04 11:18:36,R_2v7aweFokYldMJS,,,,,36.0964,-86.8212,anonymous,EN,I agree to participate.,62dc587c7c0dd665ce6c299c,3.542,231.479,300.116,11,113 feet,,x15,13,2.06,-34,6,63°,3,4x2 + 32x + 48,9,30,Male,White or Caucasian,Bachelor’s degree,,62dc587c7c0dd665ce6c299c,Low
2023-12-04 11:11:00,2023-12-04 11:18:37,IP Address,208.194.217.185,100,457,True,2023-12-04 11:18:38,R_1H0HrTnLmwryvjq,,,,,40.7637,-73.7695,anonymous,EN,I agree to participate.,5fd0ebb69497b30008547502,5.785,48.103,300.064,10,54 feet,x - 2 = y,2x5,11,2.060154,42,8,180°,-3,4x2 + 16x + 48,3,25,Female,Black or African American,Bachelor’s degree,none,5fd0ebb69497b30008547502,Low
2023-12-04 11:12:35,2023-12-04 11:18:41,IP Address,47.210.118.229,100,365,True,2023-12-04 11:18:41,R_1eKSXlbemJ1Y6Sg,,,,,32.5434,-93.7011,anonymous,EN,I agree to participate.,5fd67cce91f9895969c0edee,3.835,73.575,300.019,20,36 feet,x = -2,x15,11,5.05,14,8,180°,6,4x2 + 16x + 48,4,32,Male,Black or African American,Bachelor’s degree,n/a,5fd67cce91f9895969c0edee,Low
2023-12-04 11:12:12,2023-12-04 11:18:43,IP Address,68.35.236.186,100,391,True,2023-12-04 11:18:44,R_Q3RRz4gVEhV9C13,,,,,30.1709,-85.5796,anonymous,EN,I agree to participate.,5f123d2f9926a1193a114e68,1.989,86.105,302.074,14,113 feet,x = -2,x25,11,2.06,-22,12,180°,-3,4x2 + 16x + 48,1,30,Female,Black or African American,Associates or technical degree,,5f123d2f9926a1193a114e68,Low
2023-12-04 11:12:31,2023-12-04 11:18:52,IP Address,76.186.2.142,100,381,True,2023-12-04 11:18:53,R_3kba7nlG1Hub2fF,,,,,29.5211,-98.3293,anonymous,EN,I agree to participate.,5f47c8cc5a01ee1f5050804d,29.789,283.955,300.121,8,54 feet,x = -2y,x15,11,,-22,,,,,4,41,Female,White or Caucasian,Bachelor’s degree,"I was definitely not expecting this, but it was a nice challenge. ",5f47c8cc5a01ee1f5050804d,High
2023-12-04 11:12:33,2023-12-04 11:18:56,IP Address,35.145.229.28,100,382,True,2023-12-04 11:18:56,R_pGj3t1B1a8TVPFv,,,,,28.0699,-81.8107,anonymous,EN,I agree to participate.,650f0d7f288f6e42c03c4835,2.316,288.671,300.118,53,113 feet,x = -2,x15,13,2.06,-34,,,,,6,24,Female,Black or African American,Bachelor’s degree,,650f0d7f288f6e42c03c4835,High
2023-12-04 11:13:09,2023-12-04 11:19:10,IP Address,71.84.188.231,100,360,True,2023-12-04 11:19:10,R_3nGzrehTYYnzATX,,,,,46.6039,-120.5058,anonymous,EN,I agree to participate.,5d4a6459061e2a000138bad3,12.684,288.324,300.071,12,113 feet,x = -2,x15,11,2.06,-34,8,63°,,4x2 + 32x + 48,9,47,Male,Other,Bachelor’s degree,"That was fun, thanks.",5d4a6459061e2a000138bad3,High
2023-12-04 11:00:16,2023-12-04 11:19:32,IP Address,50.5.14.11,100,1156,True,2023-12-04 11:19:33,R_9KnyuWXASlKpwcx,,,,,39.1642,-84.2356,anonymous,EN,I agree to participate.,5fac037f8861fb0f18c0b24d,8.687,296.983,300.128,15,36 feet,x = -2,x8,13,2.06,14,6,63°,-6,4x2 + 16x + 48,7,36,Male,White or Caucasian,Bachelor’s degree,,5fac037f8861fb0f18c0b24d,High
2023-12-04 11:13:41,2023-12-04 11:19:33,IP Address,76.104.100.18,100,352,True,2023-12-04 11:19:34,R_2SxARg4tL85pEVC,,,,,37.386,-79.2191,anonymous,EN,I agree to participate.,5c1a9424a329230001ecaabd,53.601,291.827,300.033,16,108 feet,x - 2 = y,x15,13,5.05,-34,12,63°,6,4x2 + 32x + 48,4,38,Female,White or Caucasian,High school diploma or GED,,5c1a9424a329230001ecaabd,High
2023-12-04 11:12:52,2023-12-04 11:19:42,IP Address,76.188.194.226,100,409,True,2023-12-04 11:19:43,R_1LRURSZS8hbLVoB,,,,,37.5623,-85.2645,anonymous,EN,I agree to participate.,642cfa28b81ed7ff33adcc9f,20.48,285.052,300.118,7,36 feet,x = -2,x15,9,2.06,-34,12,,,,6,63,Male,White or Caucasian,Bachelor’s degree,,642cfa28b81ed7ff33adcc9f,Low
2023-12-04 11:14:00,2023-12-04 11:19:44,IP Address,96.249.222.6,100,343,True,2023-12-04 11:19:44,R_1DBw9OwYaGWPTB0,,,,,41.6919,-73.8642,anonymous,EN,I agree to participate.,6516d5862e627be30bea296f,21.704,275.8,300.048,6,113 feet,x - 2 = y,x15,13,2.06,,,,,,2,52,Male,White or Caucasian,"Some college, but no degree",,6516d5862e627be30bea296f,High
2023-12-04 11:11:32,2023-12-04 11:19:50,IP Address,24.61.61.40,100,498,True,2023-12-04 11:19:51,R_25A8goFNHTlgW7U,,,,,41.3645,-71.9722,anonymous,EN,I agree to participate.,65293fa9b73b0edd4fd93b95,6.517,58.088,301.157,11,54 feet,x = -2y,x15,13,5.05,-22,12,180°,-6,4x2 + 16x + 48,2,29,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,65293fa9b73b0edd4fd93b95,Low
2023-12-04 11:11:17,2023-12-04 11:19:51,IP Address,73.132.249.85,100,514,True,2023-12-04 11:19:52,R_10HIgWBW5C2QVet,,,,,38.8224,-76.9466,anonymous,EN,I agree to participate.,6107acfe97c63575a2344e36,5.658,233.69,300.011,20,54 feet,x = -2y,x15,11,5.05,-22,12,180°,-3,4x2 + 16x + 48,0,25,Female,Black or African American,High school diploma or GED,,6107acfe97c63575a2344e36,High
2023-12-04 11:13:38,2023-12-04 11:20:04,IP Address,108.35.62.212,100,385,True,2023-12-04 11:20:04,R_32W53fA90uA1RMX,,,,,41.0039,-74.0298,anonymous,EN,I agree to participate.,6501bb247a918443bb34fc33,71.989,215.19,300.172,4,113 feet,x = -2,x15,,,,,,,,2,55,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,6501bb247a918443bb34fc33,Low
2023-12-04 11:14:52,2023-12-04 11:20:15,IP Address,173.170.145.21,100,323,True,2023-12-04 11:20:15,R_25AcIW3MjqPSdDh,,,,,27.8407,-82.7155,anonymous,EN,I agree to participate.,5fb33154a2f41ea504c25dcf,3.885,284.717,301.939,24,36 feet,x = -2,x15,13,5.05,-22,10,180°,-3,4x2 + 16x + 48,2,34,Male,White or Caucasian,Associates or technical degree,,5fb33154a2f41ea504c25dcf,Low
2023-12-04 11:20:17,2023-12-04 11:20:17,IP Address,172.56.177.3,100,0,True,2023-12-04 11:20:18,R_cHqaQUEm2qHDHpf,,,,,34.0349,-117.6185,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,60be1e056f39c387c4f02308,
2023-12-04 11:00:52,2023-12-04 11:20:18,IP Address,104.139.68.182,100,1166,True,2023-12-04 11:20:19,R_6rk7Ch7F8DBX0CR,,,,,35.0892,-80.8194,anonymous,EN,I agree to participate.,583b397f54686200010f1d20,24.161,280.173,300.06,10,36 feet,x = -2,x25,13,5.05,42,6,,,,4,51,Female,Black or African American,Associates or technical degree,,583b397f54686200010f1d20,High
2023-12-04 11:14:00,2023-12-04 11:20:24,IP Address,74.74.203.104,100,383,True,2023-12-04 11:20:24,R_tWEoCVNWWADkrSN,,,,,42.6955,-73.08,anonymous,EN,I agree to participate.,6276d97e209059496d37bf74,63.67,267.269,300.122,10,36 feet,x = -2y,x8,13,2.07,-34,8,63°,-3,4x2 + 16x + 16,4,56,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,6276d97e209059496d37bf74,High
2023-12-04 11:09:28,2023-12-04 11:20:24,IP Address,173.220.144.214,100,656,True,2023-12-04 11:20:25,R_2ruOUZiV8pXvvs9,,,,,40.5921,-74.6238,anonymous,EN,I agree to participate.,64001c3e48013fca28465267,0.838,65.185,301.648,10,113 feet,x = -2,x15,13,2.06,-34,6,63°,3,4x2 + 32x + 48,10,49,Male,Black or African American,Bachelor’s degree,,64001c3e48013fca28465267,Low
2023-12-04 11:14:38,2023-12-04 11:20:31,IP Address,108.18.145.54,100,352,True,2023-12-04 11:20:31,R_6L2qn8Fyl3GoKJz,,,,,38.9637,-77.6099,anonymous,EN,I agree to participate.,65304dd0cfbead1c3e3174b1,12.02,297.868,300.119,13,,,,,2.06,-34,6,63°,3,4x2 + 32x + 48,4,50,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,65304dd0cfbead1c3e3174b1,High
