"","ResponseId","PROLIFIC_PID","ranking_1","ranking_2","ranking_3","ranking_4","ranking_5","ranking_6","ranking_7","ranking_8","ranking_9","ranking_10","Condition","gender","age","ethnicity","education","name","Advice","duplicates","url.0.URL","url.1.URL","url.2.URL","url.3.URL","url.4.URL","url.5.URL","url.6.URL","url.7.URL","url.8.URL","url.9.URL","Target"
"287","R_71UWEdVhbK3EtDH","627e7b6d33e1df14160c05ba","3","4","9","2","10","6","1","7","8","5","Likable","Female",25,"White or Caucasian","Some college, but no degree","8_advice",7,FALSE,"F_e567UmbzU0pvlcJ","F_bdz8kxPKvIwQFtT","F_saRNtG3Voy3wMud","F_p6GtSWtu4Pa3JDP","F_ZwPsLkLV22QcdYB","F_afNSDvm1suyI1kB","F_Zz6Ve5cC7HcBidr","F_UT1tt9RkNiudDXz","F_UchVyXbuc06IpgZ","F_YXHHH4EA6MT8eiZ","F_UT1tt9RkNiudDXz"
"288","R_3FV9tKpdWDkl9rA","644f255ec4f58fe559261911","2","6","3","10","8","9","5","1","4","7","Accurate","Male",64,"White or Caucasian","Associates or technical degree","10_advice",5,FALSE,"F_vAAySSnAcir9QPL","F_rrquzuXUWb2McPT","F_xh0FG9fPtcEcNyx","F_eeTctm8tZFFu6FX","F_rdKZweMde9RAQzD","F_eOPbcWdbr6f9o89","F_spsKbfkPlT3eM8N","F_pGhLnbwBeXlrfBT","F_zev0nx0Xbza9t7z","F_vTawvGNAM9DTbYR","F_vTawvGNAM9DTbYR"
"289","R_28SwJV659vTxim1","606b6705399a272af8238dad","3","1","2","8","7","6","4","9","5","10","Accurate","Female",53,"White or Caucasian","High school diploma or GED","5_advice",5,FALSE,"F_5q1WcRlH1P2gLIt","F_3qJsykkAPnjfcV4","F_3scAHdnVWjYAWT7","F_3qwohznQZAj3hNZ","F_3ksP8jpBDlWChAi","F_3mledP9WHL1nk2Y","F_3koEac1UPBj367k","F_3kNgtYslBd4bD8U","F_3psWDYGyjG2QLgE","F_3lWvSdQYyrXM0Rq","F_3ksP8jpBDlWChAi"
"290","R_xbjogyQwozWvcoV","5dea9fb3cb53ca1cda9f6116","2","1","8","9","6","3","5","4","10","7","Accurate","Female",40,"White or Caucasian","Bachelor’s degree","10_advice",7,FALSE,"F_2flbSZ3386sePEL","F_2wh2IDjsftRJb8j","F_2dG79BQ86EYC6xy","F_2fy2vQzo7RiLI29","F_2eOQV6PXKbOAo65","F_2xY7c4yHNgf5XQr","F_2tm9Iv45wzDeg7l","F_2bIBgJo4SNw0OGt","F_2bNMbNUHwOsjSfQ","F_2ePD2jGJu5LQOIU","F_2ePD2jGJu5LQOIU"
"291","R_3OjrSCr0PzNFI64","63ff70394f575c66d6c1c9a3","2","7","8","3","9","10","4","6","5","1","Likable","Male",50,"American Indian/Native American or Alaska Native","Associates or technical degree","2_advice",4,FALSE,"F_2D79Z7IMYok2EJL","F_2SJHPgJExaZV9dD","F_2OSH6c5r5dEQ8bH","F_2EbqxUIxsoZh86t","F_2U4yLeE4ig5Tlm4","F_2P8dAbbylEFAIIv","F_2UWLFxoMrEDwbGY","F_2TIfZib7lh6SlEK","F_2A0XS21S1xFDhcf","F_2S2X1YwaNf2jg5Y","F_2SJHPgJExaZV9dD"
"292","R_29pk21zsKvPipVg","63b83d22b0c6655370984973","5","10","2","9","8","3","4","6","1","7","Likable","Female",29,"White or Caucasian","Bachelor’s degree","10_advice",7,FALSE,"F_DOwPkAjsVUA7pQZ","F_6mRsw6XyeMbrRuh","F_6n8yU5rvBdx8mWJ","F_SE3qYKxgbtOGDVD","F_C2DFx7l8HSIdpMB","F_SN1CWjSfGlcIMsV","F_9slh31DfkNT7Oh3","F_DcawXnxN2Pu1s6B","F_DB2MdxBaNy36Zvb","F_Qb9ajJaV29FlfHj","F_Qb9ajJaV29FlfHj"
"293","R_2TTAu22PDwDirly","63b75b3eace44d9b4bbe411d","3","2","9","1","5","6","4","10","7","8","Likable","Female",41,"White or Caucasian","Bachelor’s degree","9_advice",5,FALSE,"F_3HudzLjXZAzWqJw","F_3JlAQMDyJYDbkEt","F_3FLJxK0EXQwispy","F_3G0xHm2ntQIYLtA","F_2y0ZAHSnXimOSw1","F_3CNjf3SLA9bSheU","F_2zAMGyWpLKzIKIZ","F_3ESy6vi6DegIdJX","F_3FLPTD3bNguBklU","F_3D2qhuNcusWIpF0","F_3FLPTD3bNguBklU"
"294","R_1eOY0iN6CXsbpns","642afe1d5b7b12b5f157d6c6","6","5","4","10","3","9","8","7","2","1","Likable","Male",46,"White or Caucasian,American Indian/Native American or Alaska Native","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","8_advice",6,FALSE,"F_1dh5rEyzeewfHUq","F_1cSL5Dlk3so8Qbs","F_1mrqtqp6pXX5bRw","F_1l45HlWyABVMmUO","F_1l4RdX9meeYIQHv","F_22PRBS7sAKesi1e","F_1rcuPXlQG7SB8fx","F_216tuE7djcP5pdf","F_1pMyxId534OOBIU","F_1gcqHGx99dsU613","F_216tuE7djcP5pdf"
"295","R_AtB5DqApmD8Frfr","63c3118da7ffa9c9fa88a10e","5","4","3","2","9","7","1","10","6","8","Likable","Male",65,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","6_advice",5,FALSE,"F_2SJHPgJExaZV9dD","F_2D79Z7IMYok2EJL","F_2A0XS21S1xFDhcf","F_2EbqxUIxsoZh86t","F_2S2X1YwaNf2jg5Y","F_2TIfZib7lh6SlEK","F_2UWLFxoMrEDwbGY","F_2P8dAbbylEFAIIv","F_2OSH6c5r5dEQ8bH","F_2U4yLeE4ig5Tlm4","F_2TIfZib7lh6SlEK"
"296","R_3pgzQXEcqsQa9Uw","62a0f7db18a72f2654996af3","6","9","4","3","5","1","10","8","2","7","Accurate","Female",41,"White or Caucasian","Some college, but no degree","10_advice",6,FALSE,"F_10oejnEV2ERi5HX","F_1Fb3bFSft2sboNG","F_12s9TGUgS0qHAq7","F_1K1t4tjbmrfAK47","F_1IMfBA6RxONJjkS","F_12r0RshbNJLfE1Z","F_10YiUUKrh7JgI30","F_12awRKxduNjMyEk","F_1CecDFT0KKP76GX","F_1CD74E5ONr28NNw","F_1CD74E5ONr28NNw"
"297","R_3FQf1XSbcmTHjgP","63b7231214a665c3e234df23","2","9","1","7","5","6","4","3","10","8","Accurate","Male",41,"Black or African American,American Indian/Native American or Alaska Native","Some college, but no degree","4_advice",6,FALSE,"F_BET7hov8aDkiZOx","F_AjkW0hNtl913rz3","F_8j4noxw04iQGn61","F_9Ks7ILke9fUQs7v","F_9BQ4IXgnLqB3oRj","F_RdYd39PfJo9Hdq9","F_AATGqTnExreKRi1","F_AczV8tMxnVgiQh3","F_BFLcss9x2Tvi9IR","F_BDFXHQ0dXTUXbq1","F_9Ks7ILke9fUQs7v"
"298","R_2S18iLtmKHwcFFU","5ee017103409e1371735c44d","9","7","6","1","10","3","5","8","2","4","Accurate","Female",23,"White or Caucasian,Asian","Bachelor’s degree","2_advice",6,FALSE,"F_3ey3IwDsQAfRZnr","F_3PBrMZWg2ledS6E","F_3MDrkCWqrn20QrE","F_3fpoQCqhnavxk0V","F_3KNKMtFOl6K5kTQ","F_3P7QMxuPXNg4nVd","F_3iR6nmcIs3N6lbZ","F_3fjBNr5YrkSrSP3","F_3OdjcZTwp85swwu","F_3RxRlY3iivY4cYe","F_3PBrMZWg2ledS6E"
"299","R_3JwJHSnZXNoaLg1","5dcc27974b54778b69e62ec5","6","2","9","5","1","4","7","8","3","10","Accurate","Female",47,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","7_advice",7,FALSE,"F_2WINUPBCKOdHz6J","F_2QxnIdBoovHjjYQ","F_25sXyX3UPSCmm26","F_2OUPUqsP5PYUw8t","F_2TvB6UWTDe0NVy6","F_2V2ckr3pz3KUvAJ","F_2VlvJu7bcKL3C8U","F_2DOIr8Hxz10zA5n","F_2R4Vx6rPeJ8QCL6","F_2YEQ2B2ewOLSors","F_2VlvJu7bcKL3C8U"
"300","R_1eEk9gfhEevA6y9","628fde22d960fa7a63fb231d","6","5","7","3","4","9","10","8","1","2","Likable","Male",39,"Black or African American","Bachelor’s degree","3_advice",5,FALSE,"F_1rcuPXlQG7SB8fx","F_1pMyxId534OOBIU","F_22PRBS7sAKesi1e","F_1mrqtqp6pXX5bRw","F_1cSL5Dlk3so8Qbs","F_1dh5rEyzeewfHUq","F_1l45HlWyABVMmUO","F_1l4RdX9meeYIQHv","F_216tuE7djcP5pdf","F_1gcqHGx99dsU613","F_22PRBS7sAKesi1e"
"301","R_1Q9fRT9LHebdFdx","6127017baee75f10aa174139","6","10","1","5","7","8","4","2","3","9","Likable","Female",23,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","5_advice",6,FALSE,"F_3CNjf3SLA9bSheU","F_3ESy6vi6DegIdJX","F_2zAMGyWpLKzIKIZ","F_3HudzLjXZAzWqJw","F_3D2qhuNcusWIpF0","F_3FLPTD3bNguBklU","F_3G0xHm2ntQIYLtA","F_2y0ZAHSnXimOSw1","F_3JlAQMDyJYDbkEt","F_3FLJxK0EXQwispy","F_3D2qhuNcusWIpF0"
"302","R_0iey9JAhzj3CRIB","61548e103213611528722709","6","2","7","1","9","10","3","8","4","5","Accurate","Male",24,"Asian","Bachelor’s degree","3_advice",6,FALSE,"F_3EiETVaiV7uiVLw","F_3R8Dr7UXmFs86vA","F_3Gdr9o0jIvHrGWs","F_3PuXIED1rTFJX9h","F_3Rg2AjlBD9J7Epr","F_3GdFAV4fIewANfW","F_3GpQNZQJOly5LsW","F_3J2WiCj4IjCRx9J","F_3ESxU6eaq94BEod","F_3QK7h1gq6NJYf86","F_3Gdr9o0jIvHrGWs"
"303","R_1f7Mf4aJxnkHeYH","5a6d4c08e6cc4a0001b6c4f6","8","2","9","7","1","3","5","6","4","10","Likable","Female",26,"White or Caucasian","Bachelor’s degree","4_advice",7,FALSE,"F_2VlvJu7bcKL3C8U","F_2TvB6UWTDe0NVy6","F_2WINUPBCKOdHz6J","F_2DOIr8Hxz10zA5n","F_2QxnIdBoovHjjYQ","F_2R4Vx6rPeJ8QCL6","F_25sXyX3UPSCmm26","F_2OUPUqsP5PYUw8t","F_2V2ckr3pz3KUvAJ","F_2YEQ2B2ewOLSors","F_2DOIr8Hxz10zA5n"
"304","R_2rVJHz3uORQyW9y","63122e37da896974502ddacf","8","2","1","10","9","7","3","6","4","5","Accurate","Male",47,"White or Caucasian","Some college, but no degree","6_advice",6,FALSE,"F_2TIfZib7lh6SlEK","F_2D79Z7IMYok2EJL","F_2UWLFxoMrEDwbGY","F_2P8dAbbylEFAIIv","F_2OSH6c5r5dEQ8bH","F_2A0XS21S1xFDhcf","F_2U4yLeE4ig5Tlm4","F_2S2X1YwaNf2jg5Y","F_2EbqxUIxsoZh86t","F_2SJHPgJExaZV9dD","F_2A0XS21S1xFDhcf"
"305","R_TducaU0WJwmAfw5","5ed5d28a7981f617185819ff","8","7","4","9","6","10","5","3","1","2","Likable","Male",35,"White or Caucasian","Bachelor’s degree","2_advice",3,FALSE,"F_djxWmICEq9IbIgF","F_cu6ncOGl0003Vdf","F_bDflVSCwQ5T32YV","F_UaS1pbP6buG9R5v","F_Rldzxw5991JTtdL","F_XsKLe8K7s6v7XFL","F_W8a4AC7Hcq5au7n","F_Y084SesxxMFrK1j","F_cGwjIv1Me8Foy6R","F_aWOW8dtf77NGDUR","F_cu6ncOGl0003Vdf"
"306","R_tPPhoQDxgKzH7wd","60abdc82ec2d1e548b986424","3","8","5","2","1","7","6","9","10","4","Accurate","Male",60,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","6_advice",7,FALSE,"F_2qDb7rlgGSBrGaB","F_2cqQJAkDBvFa7xu","F_2bObhWVEeUX95rB","F_2fkbeyEnBnr5OvX","F_2aWUU2D0gW9Dtt0","F_2qat8eEGitOzdNk","F_2pVo0aEud3wtOS8","F_2WP5vO5hQ8fqX32","F_2X0AtHS0T9w4W6p","F_2b1WvETvZdlBk9L","F_2qat8eEGitOzdNk"
"307","R_1Ow2RU4K8Meftl3","6387db71396bd54b2e9fcd09","8","3","6","5","7","1","9","4","2","10","Accurate","Female",72,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","5_advice",7,FALSE,"F_1K1t4tjbmrfAK47","F_10oejnEV2ERi5HX","F_1IMfBA6RxONJjkS","F_10YiUUKrh7JgI30","F_1CD74E5ONr28NNw","F_1CecDFT0KKP76GX","F_12awRKxduNjMyEk","F_12s9TGUgS0qHAq7","F_12r0RshbNJLfE1Z","F_1Fb3bFSft2sboNG","F_1CD74E5ONr28NNw"
"308","R_30k207MXEM3QK6s","5ef6601481666334a551ebe7","8","6","9","3","1","4","2","10","5","7","Accurate","Female",23,"Asian","Associates or technical degree","10_advice",7,FALSE,"F_3RxRlY3iivY4cYe","F_3PBrMZWg2ledS6E","F_3iR6nmcIs3N6lbZ","F_3KNKMtFOl6K5kTQ","F_3fpoQCqhnavxk0V","F_3MDrkCWqrn20QrE","F_3P7QMxuPXNg4nVd","F_3ey3IwDsQAfRZnr","F_3OdjcZTwp85swwu","F_3fjBNr5YrkSrSP3","F_3fjBNr5YrkSrSP3"
"309","R_22CRhPoQ7YGqD67","5bd6656a669ee1000145304a","4","7","1","8","5","2","9","6","10","3","Accurate","Male",28,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","2_advice",7,FALSE,"F_AczV8tMxnVgiQh3","F_BET7hov8aDkiZOx","F_9BQ4IXgnLqB3oRj","F_RdYd39PfJo9Hdq9","F_AjkW0hNtl913rz3","F_8j4noxw04iQGn61","F_9Ks7ILke9fUQs7v","F_BDFXHQ0dXTUXbq1","F_BFLcss9x2Tvi9IR","F_AATGqTnExreKRi1","F_BET7hov8aDkiZOx"
"310","R_2DP8XNzfww2TXhA","60833ce5197d68cff9df1b83","2","8","9","4","7","5","3","6","10","1","Likable","Male",67,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","5_advice",2,FALSE,"F_3kiaDZn4cpU5p72","F_3q8ndAoNJ0R4Wbo","F_3rNwdLykFI43rWW","F_3n9mtYUejGwTCKm","F_3nd3SeNdJ4L8Bt8","F_3luxiABX8flWKck","F_3lxitubjKJvf8Yz","F_3Rmdi1Wk3hFqlXN","F_3fSOlW9p8N8ewto","F_3iL4KwJpeNyIPJ6","F_3nd3SeNdJ4L8Bt8"
"311","R_z8N0dl6E53bhykp","5f55761d9254dc143b167d4e","1","2","6","10","9","3","8","4","7","5","Likable","Male",33,"White or Caucasian","Bachelor’s degree","9_advice",7,FALSE,"F_1cSL5Dlk3so8Qbs","F_1pMyxId534OOBIU","F_1dh5rEyzeewfHUq","F_1l45HlWyABVMmUO","F_1rcuPXlQG7SB8fx","F_1gcqHGx99dsU613","F_216tuE7djcP5pdf","F_1l4RdX9meeYIQHv","F_22PRBS7sAKesi1e","F_1mrqtqp6pXX5bRw","F_22PRBS7sAKesi1e"
"312","R_3szjmjGD11rZpKu","63616240cc69594f32b0ff2e","1","7","4","2","9","8","5","6","10","3","Likable","Male",30,"White or Caucasian","Bachelor’s degree","2_advice",6,FALSE,"F_2EbqxUIxsoZh86t","F_2A0XS21S1xFDhcf","F_2S2X1YwaNf2jg5Y","F_2UWLFxoMrEDwbGY","F_2TIfZib7lh6SlEK","F_2SJHPgJExaZV9dD","F_2D79Z7IMYok2EJL","F_2OSH6c5r5dEQ8bH","F_2P8dAbbylEFAIIv","F_2U4yLeE4ig5Tlm4","F_2A0XS21S1xFDhcf"
"313","R_Aoi9cymsqDalQ8F","63ee6080bb9e3a836d912e7b","1","5","2","7","3","6","10","8","9","4","Accurate","Female",26,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","4_advice",7,FALSE,"F_2wh2IDjsftRJb8j","F_2bIBgJo4SNw0OGt","F_2eOQV6PXKbOAo65","F_2tm9Iv45wzDeg7l","F_2xY7c4yHNgf5XQr","F_2ePD2jGJu5LQOIU","F_2bNMbNUHwOsjSfQ","F_2dG79BQ86EYC6xy","F_2fy2vQzo7RiLI29","F_2flbSZ3386sePEL","F_2tm9Iv45wzDeg7l"
"314","R_2R1SZkN22Y9ZU7e","5efb31fa8cd32f04bf048643","7","10","1","5","2","6","3","8","9","4","Accurate","Female",36,"White or Caucasian","Associates or technical degree","1_advice",7,FALSE,"F_25sXyX3UPSCmm26","F_2YEQ2B2ewOLSors","F_2TvB6UWTDe0NVy6","F_2V2ckr3pz3KUvAJ","F_2R4Vx6rPeJ8QCL6","F_2OUPUqsP5PYUw8t","F_2QxnIdBoovHjjYQ","F_2WINUPBCKOdHz6J","F_2DOIr8Hxz10zA5n","F_2VlvJu7bcKL3C8U","F_25sXyX3UPSCmm26"
"315","R_1Kl2MmK3ti9KoGZ","644bd5f65278efdaecb4f62f","2","9","6","10","8","7","4","1","3","5","Accurate","Male",22,"Asian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","6_advice",6,FALSE,"F_xh0FG9fPtcEcNyx","F_zev0nx0Xbza9t7z","F_rrquzuXUWb2McPT","F_spsKbfkPlT3eM8N","F_rdKZweMde9RAQzD","F_vTawvGNAM9DTbYR","F_eeTctm8tZFFu6FX","F_pGhLnbwBeXlrfBT","F_vAAySSnAcir9QPL","F_eOPbcWdbr6f9o89","F_vTawvGNAM9DTbYR"
"316","R_3dRPMGJljETdMJf","5eced9328405902eef967571","7","4","6","8","9","1","5","3","10","2","Likable","Male",36,"White or Caucasian","High school diploma or GED","1_advice",7,FALSE,"F_3luxiABX8flWKck","F_3fSOlW9p8N8ewto","F_3n9mtYUejGwTCKm","F_3nd3SeNdJ4L8Bt8","F_3rNwdLykFI43rWW","F_3Rmdi1Wk3hFqlXN","F_3kiaDZn4cpU5p72","F_3lxitubjKJvf8Yz","F_3q8ndAoNJ0R4Wbo","F_3iL4KwJpeNyIPJ6","F_3luxiABX8flWKck"
"317","R_2ZCbF6mdYtYj97v","60bc38931b526e2f38268207","1","6","4","10","2","7","9","8","3","5","Accurate","Female",25,"Asian","Bachelor’s degree","6_advice",7,FALSE,"F_1LNbhp7By5V2P9z","F_1NaaAojAuyPxT8k","F_1LC3xa0eqEaRlyU","F_1QbwEf4Nbyt0CrA","F_1ghdLASNWhsSnP5","F_1ezR34bv5nNEhLY","F_1dFasm2Tcbncr9Y","F_1gpywMhp6rK6IUY","F_1hGB5DuTOaOCGsE","F_1LwiPfy6dIh9SRq","F_1ezR34bv5nNEhLY"
"318","R_XA4Mo3nVG3TOuHv","6272ae90bcc3709d723d1d2b","2","5","8","6","9","1","3","7","10","4","Likable","Female",58,"White or Caucasian","Associates or technical degree","8_advice",7,FALSE,"F_2R4Vx6rPeJ8QCL6","F_25sXyX3UPSCmm26","F_2WINUPBCKOdHz6J","F_2V2ckr3pz3KUvAJ","F_2DOIr8Hxz10zA5n","F_2TvB6UWTDe0NVy6","F_2QxnIdBoovHjjYQ","F_2VlvJu7bcKL3C8U","F_2YEQ2B2ewOLSors","F_2OUPUqsP5PYUw8t","F_2VlvJu7bcKL3C8U"
"319","R_2afWPNzPxEXSdb5","6400db21df5ae26a72cfdf82","9","8","1","3","4","2","5","10","6","7","Accurate","Male",34,"White or Caucasian","Associates or technical degree","10_advice",6,FALSE,"F_Rldzxw5991JTtdL","F_W8a4AC7Hcq5au7n","F_cGwjIv1Me8Foy6R","F_bDflVSCwQ5T32YV","F_UaS1pbP6buG9R5v","F_Y084SesxxMFrK1j","F_aWOW8dtf77NGDUR","F_XsKLe8K7s6v7XFL","F_djxWmICEq9IbIgF","F_cu6ncOGl0003Vdf","F_cu6ncOGl0003Vdf"
"320","R_22KOnTTsLEuexpi","5bf55a643a426e00019e3990","7","4","6","10","5","9","3","2","8","1","Likable","Male",57,"White or Caucasian","Bachelor’s degree","1_advice",7,FALSE,"F_3Gdr9o0jIvHrGWs","F_3PuXIED1rTFJX9h","F_3QK7h1gq6NJYf86","F_3J2WiCj4IjCRx9J","F_3R8Dr7UXmFs86vA","F_3GdFAV4fIewANfW","F_3ESxU6eaq94BEod","F_3EiETVaiV7uiVLw","F_3Rg2AjlBD9J7Epr","F_3GpQNZQJOly5LsW","F_3Gdr9o0jIvHrGWs"
"321","R_1E4ESAsxEEVIwRW","5dd3dc145e91193b816a60e1","5","1","9","4","10","3","7","6","8","2","Likable","Male",56,"White or Caucasian","Bachelor’s degree","7_advice",7,FALSE,"F_RdYd39PfJo9Hdq9","F_8j4noxw04iQGn61","F_AjkW0hNtl913rz3","F_AczV8tMxnVgiQh3","F_BFLcss9x2Tvi9IR","F_BDFXHQ0dXTUXbq1","F_BET7hov8aDkiZOx","F_AATGqTnExreKRi1","F_9Ks7ILke9fUQs7v","F_9BQ4IXgnLqB3oRj","F_BET7hov8aDkiZOx"
"322","R_3dN6JIrXraOpITU","60ff145f0dde69cb92e7c6e5","6","7","2","4","1","8","10","3","9","5","Likable","Female",24,"Black or African American,Asian","Bachelor’s degree","2_advice",7,FALSE,"F_5q1WcRlH1P2gLIt","F_3qwohznQZAj3hNZ","F_3scAHdnVWjYAWT7","F_3ksP8jpBDlWChAi","F_3qJsykkAPnjfcV4","F_3koEac1UPBj367k","F_3lWvSdQYyrXM0Rq","F_3mledP9WHL1nk2Y","F_3kNgtYslBd4bD8U","F_3psWDYGyjG2QLgE","F_3qwohznQZAj3hNZ"
"323","R_1qhbr2fI170V9bQ","5fc98fe1b105424d4b03381b","10","2","7","3","5","4","6","8","9","1","Accurate","Female",41,"White or Caucasian","Bachelor’s degree","3_advice",7,FALSE,"F_2dG79BQ86EYC6xy","F_2eOQV6PXKbOAo65","F_2tm9Iv45wzDeg7l","F_2bIBgJo4SNw0OGt","F_2ePD2jGJu5LQOIU","F_2flbSZ3386sePEL","F_2xY7c4yHNgf5XQr","F_2fy2vQzo7RiLI29","F_2bNMbNUHwOsjSfQ","F_2wh2IDjsftRJb8j","F_2tm9Iv45wzDeg7l"
"324","R_1Ny8nIBHXc5noeb","5e1f298dd205eb000b74eae0","10","4","5","6","7","8","2","3","9","1","Accurate","Female",52,"White or Caucasian","Some college, but no degree","5_advice",5,FALSE,"F_2YEQ2B2ewOLSors","F_2OUPUqsP5PYUw8t","F_2QxnIdBoovHjjYQ","F_2WINUPBCKOdHz6J","F_25sXyX3UPSCmm26","F_2VlvJu7bcKL3C8U","F_2TvB6UWTDe0NVy6","F_2V2ckr3pz3KUvAJ","F_2DOIr8Hxz10zA5n","F_2R4Vx6rPeJ8QCL6","F_25sXyX3UPSCmm26"
"325","R_2ANJ0Srhc7zeYmf","60185121c694790aa6520236","1","9","2","10","8","3","4","5","7","6","Accurate","Female",44,"Asian","Bachelor’s degree","9_advice",5,FALSE,"F_2TvB6UWTDe0NVy6","F_2OUPUqsP5PYUw8t","F_2R4Vx6rPeJ8QCL6","F_2YEQ2B2ewOLSors","F_2WINUPBCKOdHz6J","F_2QxnIdBoovHjjYQ","F_25sXyX3UPSCmm26","F_2V2ckr3pz3KUvAJ","F_2VlvJu7bcKL3C8U","F_2DOIr8Hxz10zA5n","F_2VlvJu7bcKL3C8U"
"326","R_24dfUuuk4Gj2yXG","644fbef8b6f538ee922362d0","3","4","5","10","8","7","1","9","2","6","Likable","Male",23,"White or Caucasian","Bachelor’s degree","6_advice",6,FALSE,"F_1QsVprSgmipnTXa","F_12rLDBLowOuKG2d","F_1EYjR4qjVDKj7mz","F_1KlmPWco7yo9h1L","F_1QLxIxugpe3ReV0","F_1IygysIWEzMiCyp","F_1LcKk6QK4gIlwpS","F_12JV7zcZsUeAkNI","F_1N4il3f9nlInp2a","F_1FnbFkmOxfv1Znv","F_1IygysIWEzMiCyp"
"327","R_1162w1GQhJeTsIt","63e1b657366b44c6ab289512","1","3","2","8","7","6","5","10","4","9","Likable","Female",49,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","5_advice",8,FALSE,"F_3FLPTD3bNguBklU","F_3ESy6vi6DegIdJX","F_2zAMGyWpLKzIKIZ","F_3JlAQMDyJYDbkEt","F_3FLJxK0EXQwispy","F_3D2qhuNcusWIpF0","F_3G0xHm2ntQIYLtA","F_3HudzLjXZAzWqJw","F_2y0ZAHSnXimOSw1","F_3CNjf3SLA9bSheU","F_3FLJxK0EXQwispy"
"328","R_eF1ERLRdmaAgMhz","5dd3269b7df219338fb2d3c4","2","1","8","10","6","9","3","5","4","7","Likable","Male",45,"White or Caucasian","High school diploma or GED","10_advice",5,FALSE,"F_rrquzuXUWb2McPT","F_xh0FG9fPtcEcNyx","F_vAAySSnAcir9QPL","F_zev0nx0Xbza9t7z","F_eOPbcWdbr6f9o89","F_spsKbfkPlT3eM8N","F_pGhLnbwBeXlrfBT","F_vTawvGNAM9DTbYR","F_eeTctm8tZFFu6FX","F_rdKZweMde9RAQzD","F_rdKZweMde9RAQzD"
"329","R_2WSGcT0EHHqBJiK","600c167e28de48080e812884","8","9","7","10","6","5","1","2","3","4","Likable","Male",56,"White or Caucasian","Bachelor’s degree","3_advice",5,FALSE,"F_1IygysIWEzMiCyp","F_12JV7zcZsUeAkNI","F_1KlmPWco7yo9h1L","F_1QLxIxugpe3ReV0","F_1FnbFkmOxfv1Znv","F_12rLDBLowOuKG2d","F_1LcKk6QK4gIlwpS","F_1QsVprSgmipnTXa","F_1N4il3f9nlInp2a","F_1EYjR4qjVDKj7mz","F_1KlmPWco7yo9h1L"
"330","R_29oZHiOExg2aVz3","5e1371f92b12bd9a96c2d902","2","5","7","9","8","10","1","6","3","4","Accurate","Female",42,"White or Caucasian","Bachelor’s degree","3_advice",7,FALSE,"F_1mf0eh5BWIr0Sg5","F_1o0Y2nbMjXZ1Jls","F_24P3Bk4Nz9Nk3OZ","F_21FycR1TezOTMM1","F_1k0T4yHXh6oltUO","F_1ikThkbbMIMMH0I","F_1okjeLNnnE0ptZi","F_25EoTM2h4cFmj5U","F_1jWgE6Xc6XpSFIJ","F_1hJZqTl8MA7HPUq","F_24P3Bk4Nz9Nk3OZ"
"331","R_3PCbQxFU0mUsTT0","60fdf439667428ddf589f80f","4","8","10","1","2","9","7","3","6","5","Likable","Male",26,"White or Caucasian","Bachelor’s degree","7_advice",5,FALSE,"F_vAAySSnAcir9QPL","F_rdKZweMde9RAQzD","F_eOPbcWdbr6f9o89","F_xh0FG9fPtcEcNyx","F_pGhLnbwBeXlrfBT","F_zev0nx0Xbza9t7z","F_eeTctm8tZFFu6FX","F_rrquzuXUWb2McPT","F_vTawvGNAM9DTbYR","F_spsKbfkPlT3eM8N","F_eeTctm8tZFFu6FX"
"332","R_p45ltbt3J1FvCnv","6409f226765c80e737f20aca","10","4","3","1","9","8","2","7","5","6","Likable","Male",30,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","8_advice",5,FALSE,"F_3GdFAV4fIewANfW","F_3Gdr9o0jIvHrGWs","F_3PuXIED1rTFJX9h","F_3ESxU6eaq94BEod","F_3J2WiCj4IjCRx9J","F_3QK7h1gq6NJYf86","F_3Rg2AjlBD9J7Epr","F_3EiETVaiV7uiVLw","F_3GpQNZQJOly5LsW","F_3R8Dr7UXmFs86vA","F_3EiETVaiV7uiVLw"
